Date,9am Relative Humidity (%),3pm Relative Humidity (%),9am MSL Pressure (hPa),3pm MSL Pressure (hPa),Station Name,Region Name
1990-02-28,95,54,1005.6434722533802,1006.0324826569793,Kununurra,"Kimberley, Western Australia"
1990-03-01,80,59,1011.5986444054881,1009.8775219614643,Kununurra,"Kimberley, Western Australia"
1990-03-02,61,78,1006.9681378124847,1007.1351747749412,Kununurra,"Kimberley, Western Australia"
1990-03-03,93,85,1015.6044348217254,1015.342170355917,Kununurra,"Kimberley, Western Australia"
1990-03-04,53,63,1011.0478080040168,1009.5793048934366,Kununurra,"Kimberley, Western Australia"
1990-03-05,51,45,1007.1117901486568,1004.2630268775309,Kununurra,"Kimberley, Western Australia"
1990-03-06,53,58,1005.6252299299327,1003.3413787579102,Kununurra,"Kimberley, Western Australia"
1990-03-07,77,64,1014.6489903118737,1011.5091033441304,Kununurra,"Kimberley, Western Australia"
1990-03-08,64,79,1012.1804253237491,1011.0471204304753,Kununurra,"Kimberley, Western Australia"
1990-03-09,77,82,1007.5906688263958,1005.3777379611923,Kununurra,"Kimberley, Western Australia"
1990-03-10,79,89,1012.8762649905295,1010.5637365990334,Kununurra,"Kimberley, Western Australia"
1990-03-11,83,78,1015.5461947665545,1013.0612181613684,Kununurra,"Kimberley, Western Australia"
1990-03-12,75,69,1009.5721187553212,1007.1143630565381,Kununurra,"Kimberley, Western Australia"
1990-03-13,71,75,1004.4641385904386,1003.1471519153109,Kununurra,"Kimberley, Western Australia"
1990-03-14,57,71,1015.219479111817,1015.8251128053382,Kununurra,"Kimberley, Western Australia"
1990-03-15,66,72,1011.2374072200184,1010.0326005578287,Kununurra,"Kimberley, Western Australia"
1990-03-16,80,88,1007.7200097473897,1002.6281275875667,Kununurra,"Kimberley, Western Australia"
1990-03-17,64,51,1009.5394836990151,1007.9310305805986,Kununurra,"Kimberley, Western Australia"
1990-03-18,76,81,1005.7055979200554,1002.446343967642,Kununurra,"Kimberley, Western Australia"
1990-03-19,81,85,1005.4122180628689,1003.2550062368965,Kununurra,"Kimberley, Western Australia"
1990-03-20,59,77,1007.6913489406083,1007.208357324675,Kununurra,"Kimberley, Western Australia"
1990-03-21,88,50,1013.0497404619447,1012.4320448328092,Kununurra,"Kimberley, Western Australia"
1990-03-22,97,60,999.0162083719781,999.2957149776294,Kununurra,"Kimberley, Western Australia"
1990-03-23,66,87,1022.9037140142739,1024.393534351868,Kununurra,"Kimberley, Western Australia"
1990-03-24,55,74,1009.4587509334342,1003.8918577950486,Kununurra,"Kimberley, Western Australia"
1990-03-25,84,44,1011.111574539698,1007.0932914775173,Kununurra,"Kimberley, Western Australia"
1990-03-26,95,82,999.4219805162768,1001.5232369946305,Kununurra,"Kimberley, Western Australia"
1990-03-27,74,67,1007.457599447265,1010.9267617362374,Kununurra,"Kimberley, Western Australia"
1990-03-28,63,62,1007.4426555054924,1004.6922450975255,Kununurra,"Kimberley, Western Australia"
1990-03-29,93,56,1007.6683361738279,1006.240712021806,Kununurra,"Kimberley, Western Australia"
1990-03-30,90,62,1014.3230247712983,1014.5738817906878,Kununurra,"Kimberley, Western Australia"
1990-03-31,81,57,998.6006172234329,1000.4245192132745,Kununurra,"Kimberley, Western Australia"
1990-04-01,82,81,1004.203654585695,1003.0560674780794,Kununurra,"Kimberley, Western Australia"
1990-04-02,62,68,1002.0614268595706,1003.2166438792956,Kununurra,"Kimberley, Western Australia"
1990-04-03,94,86,1017.1360411973834,1015.0299510676721,Kununurra,"Kimberley, Western Australia"
1990-04-04,55,78,1008.573266200117,1007.8730111971722,Kununurra,"Kimberley, Western Australia"
1990-04-05,64,71,1003.5550673419931,1002.9606532957607,Kununurra,"Kimberley, Western Australia"
1990-04-06,97,69,1010.9136456976327,1009.8326407928206,Kununurra,"Kimberley, Western Australia"
1990-04-07,80,56,1008.411807771675,1006.365087881337,Kununurra,"Kimberley, Western Australia"
1990-04-08,68,63,1010.1276278905984,1011.12051147764,Kununurra,"Kimberley, Western Australia"
1990-04-09,50,83,1015.0217914544751,1012.5985278653523,Kununurra,"Kimberley, Western Australia"
1990-04-10,89,61,1001.270312171473,999.8692654898169,Kununurra,"Kimberley, Western Australia"
1990-04-11,57,82,1016.2573069622155,1014.6983381622724,Kununurra,"Kimberley, Western Australia"
1990-04-12,72,45,1003.6673698825189,1004.8392871403395,Kununurra,"Kimberley, Western Australia"
1990-04-13,66,87,1010.5665827283223,1007.699374092914,Kununurra,"Kimberley, Western Australia"
1990-04-14,50,57,1009.0675359152648,1009.1263206528591,Kununurra,"Kimberley, Western Australia"
1990-04-15,58,72,1008.458556096012,1007.1311139649767,Kununurra,"Kimberley, Western Australia"
1990-04-16,76,63,1014.1352725408668,1008.9039584734636,Kununurra,"Kimberley, Western Australia"
1990-04-17,94,76,1009.3312216980125,1010.266530772954,Kununurra,"Kimberley, Western Australia"
1990-04-18,87,59,1009.3983538484165,1005.623300832484,Kununurra,"Kimberley, Western Australia"
1990-04-19,80,84,1011.9487595631304,1009.3202432787486,Kununurra,"Kimberley, Western Australia"
1990-04-20,61,64,1012.9363436234812,1009.2475149550152,Kununurra,"Kimberley, Western Australia"
1990-04-21,55,89,1010.0107286956918,1008.516706337773,Kununurra,"Kimberley, Western Australia"
1990-04-22,91,50,1015.3727810373605,1014.859130107289,Kununurra,"Kimberley, Western Australia"
1990-04-23,72,70,1010.7007244264455,1013.8935902162206,Kununurra,"Kimberley, Western Australia"
1990-04-24,55,84,1009.8238512012534,1010.0258455070883,Kununurra,"Kimberley, Western Australia"
1990-04-25,68,42,1010.7006721462244,1012.4497821050505,Kununurra,"Kimberley, Western Australia"
1990-04-26,77,64,1007.7619966221622,1005.8942510617691,Kununurra,"Kimberley, Western Australia"
1990-04-27,79,67,1015.5521714066608,1012.6585309738676,Kununurra,"Kimberley, Western Australia"
1990-04-28,74,74,1015.6278477578232,1011.5502774634892,Kununurra,"Kimberley, Western Australia"
1990-04-29,83,42,1011.098755572289,1010.3635482741724,Kununurra,"Kimberley, Western Australia"
1990-04-30,78,88,1000.7141663898065,1000.1210948568374,Kununurra,"Kimberley, Western Australia"
1990-05-01,65,85,1006.8027741364634,1004.7881885315716,Kununurra,"Kimberley, Western Australia"
1990-05-02,56,72,1010.9396950924704,1009.9330413437125,Kununurra,"Kimberley, Western Australia"
1990-05-03,85,88,1015.1396608488972,1015.5975003655948,Kununurra,"Kimberley, Western Australia"
1990-05-04,97,79,1007.5916802071615,1005.2288205207966,Kununurra,"Kimberley, Western Australia"
1990-05-05,70,55,1010.1415327585016,1009.8769535464014,Kununurra,"Kimberley, Western Australia"
1990-05-06,99,47,1011.3628330035382,1010.5330347770113,Kununurra,"Kimberley, Western Australia"
1990-05-07,58,72,1014.7140159509389,1015.486080177011,Kununurra,"Kimberley, Western Australia"
1990-05-08,82,52,998.7446633646393,1001.4989650835824,Kununurra,"Kimberley, Western Australia"
1990-05-09,68,56,1008.5104809782268,1006.0988068625819,Kununurra,"Kimberley, Western Australia"
1990-05-10,63,50,1002.2387932992045,998.6940435330906,Kununurra,"Kimberley, Western Australia"
1990-05-11,78,75,1009.5470634490106,1006.573498717391,Kununurra,"Kimberley, Western Australia"
1990-05-12,97,57,1012.1132852842121,1012.3389704242978,Kununurra,"Kimberley, Western Australia"
1990-05-13,68,65,1003.078835779834,1001.2619489558773,Kununurra,"Kimberley, Western Australia"
1990-05-14,67,64,1020.7110083771514,1018.2264132270799,Kununurra,"Kimberley, Western Australia"
1990-05-15,72,74,1012.8879397965195,1015.077455976474,Kununurra,"Kimberley, Western Australia"
1990-05-16,69,68,1017.7432218037362,1015.0113443450716,Kununurra,"Kimberley, Western Australia"
1990-05-17,93,60,1007.3094177072036,1010.1374834947981,Kununurra,"Kimberley, Western Australia"
1990-05-18,78,73,1010.5629521373788,1011.2539078453403,Kununurra,"Kimberley, Western Australia"
1990-05-19,69,84,1014.5893559143208,1016.0577895851434,Kununurra,"Kimberley, Western Australia"
1990-05-20,99,40,1008.7548373463221,1007.1831348240354,Kununurra,"Kimberley, Western Australia"
1990-05-21,54,71,1017.9414643588706,1014.5673898305521,Kununurra,"Kimberley, Western Australia"
1990-05-22,68,72,1004.5353955959098,1001.6757171385685,Kununurra,"Kimberley, Western Australia"
1990-05-23,86,85,1015.3250517520347,1013.1155778276284,Kununurra,"Kimberley, Western Australia"
1990-05-24,91,43,1005.1198151423633,1003.9736459923146,Kununurra,"Kimberley, Western Australia"
1990-05-25,70,72,1010.9707469564796,1014.6581008200025,Kununurra,"Kimberley, Western Australia"
1990-05-26,82,66,1003.606702280952,1005.3372686731176,Kununurra,"Kimberley, Western Australia"
1990-05-27,60,49,1020.3819910555011,1017.625148172161,Kununurra,"Kimberley, Western Australia"
1990-05-28,81,57,1003.6512703057235,1001.6779497667053,Kununurra,"Kimberley, Western Australia"
1990-05-29,65,40,998.6204227659854,996.7543148035528,Kununurra,"Kimberley, Western Australia"
1990-05-30,72,42,1011.2037153928277,1011.9467225170172,Kununurra,"Kimberley, Western Australia"
1990-05-31,56,53,1011.6479897462563,1006.5146616880672,Kununurra,"Kimberley, Western Australia"
1990-06-01,59,53,1005.6925584613819,1002.2171960794587,Kununurra,"Kimberley, Western Australia"
1990-06-02,80,80,1006.7080590330579,1002.1443183275154,Kununurra,"Kimberley, Western Australia"
1990-06-03,64,74,1013.9008231895084,1011.5423198420016,Kununurra,"Kimberley, Western Australia"
1990-06-04,52,78,1014.6656550174704,1010.2236117923885,Kununurra,"Kimberley, Western Australia"
1990-06-05,69,47,1006.521561116107,1001.8360261240288,Kununurra,"Kimberley, Western Australia"
1990-06-06,50,40,1009.5057489540059,1008.6154333677766,Kununurra,"Kimberley, Western Australia"
1990-06-07,58,71,1010.1377731326927,1013.4804082380012,Kununurra,"Kimberley, Western Australia"
1990-06-08,58,68,1003.6649226005378,1001.3206769642035,Kununurra,"Kimberley, Western Australia"
1990-06-09,57,70,1007.3728624836402,1006.206978325112,Kununurra,"Kimberley, Western Australia"
1990-06-10,62,52,1015.2435959944495,1011.8940892333252,Kununurra,"Kimberley, Western Australia"
1990-06-11,70,61,1009.3882172359695,1009.5067401071896,Kununurra,"Kimberley, Western Australia"
1990-06-12,58,86,1006.1746798206249,1004.5167848940255,Kununurra,"Kimberley, Western Australia"
1990-06-13,60,40,1010.4746951531943,1010.0611684619541,Kununurra,"Kimberley, Western Australia"
1990-06-14,72,74,1001.8474327163353,1001.0469541015626,Kununurra,"Kimberley, Western Australia"
1990-06-15,58,49,1004.8866032723133,1002.2063225993011,Kununurra,"Kimberley, Western Australia"
1990-06-16,82,55,1014.2964599812218,1010.158723988944,Kununurra,"Kimberley, Western Australia"
1990-06-17,65,69,1009.3890105248448,1012.2592473790263,Kununurra,"Kimberley, Western Australia"
1990-06-18,96,62,1004.7525611300784,1007.1773684909253,Kununurra,"Kimberley, Western Australia"
1990-06-19,55,44,1012.9280121474952,1013.3810427396073,Kununurra,"Kimberley, Western Australia"
1990-06-20,85,40,1015.6057064002863,1016.5916918636303,Kununurra,"Kimberley, Western Australia"
1990-06-21,93,89,1009.9193368526082,1005.4646571331252,Kununurra,"Kimberley, Western Australia"
1990-06-22,93,78,1020.9712196401942,1020.4196473970705,Kununurra,"Kimberley, Western Australia"
1990-06-23,86,59,1015.4704415854587,1015.1423684034681,Kununurra,"Kimberley, Western Australia"
1990-06-24,50,82,1014.3564089644597,1013.4210878724026,Kununurra,"Kimberley, Western Australia"
1990-06-25,52,69,1008.2992996750036,1007.9528589760671,Kununurra,"Kimberley, Western Australia"
1990-06-26,52,79,1021.3925560185583,1019.3180975866928,Kununurra,"Kimberley, Western Australia"
1990-06-27,99,42,1017.6448682556944,1020.2571793696957,Kununurra,"Kimberley, Western Australia"
1990-06-28,77,77,1007.9703860491936,1006.5695601599379,Kununurra,"Kimberley, Western Australia"
1990-06-29,51,54,1013.7043934461465,1012.2664550602234,Kununurra,"Kimberley, Western Australia"
1990-06-30,95,54,1014.2072007746106,1015.5437545419657,Kununurra,"Kimberley, Western Australia"
1990-07-01,73,85,1010.8390258372399,1010.561461196649,Kununurra,"Kimberley, Western Australia"
1990-07-02,51,69,1007.6885768002605,1006.7730393489044,Kununurra,"Kimberley, Western Australia"
1990-07-03,73,63,1006.1844695908495,1002.3471396794108,Kununurra,"Kimberley, Western Australia"
1990-07-04,72,88,1006.694496410434,1006.8785518689276,Kununurra,"Kimberley, Western Australia"
1990-07-05,69,63,1007.6433022953141,1005.5771458046434,Kununurra,"Kimberley, Western Australia"
1990-07-06,74,88,1014.3496566876037,1014.7363267305171,Kununurra,"Kimberley, Western Australia"
1990-07-07,50,74,1017.4040954530625,1015.0147988688943,Kununurra,"Kimberley, Western Australia"
1990-07-08,63,51,1017.2433223137056,1018.5080531924107,Kununurra,"Kimberley, Western Australia"
1990-07-09,59,87,1014.2078588363935,1011.8461230488266,Kununurra,"Kimberley, Western Australia"
1990-07-10,51,54,1003.8513241471276,1007.0516514980408,Kununurra,"Kimberley, Western Australia"
1990-07-11,59,42,1014.592459226628,1009.4491160287805,Kununurra,"Kimberley, Western Australia"
1990-07-12,50,79,1014.0489044299034,1013.0395016444153,Kununurra,"Kimberley, Western Australia"
1990-07-13,90,61,1009.3879846439911,1008.4301894059586,Kununurra,"Kimberley, Western Australia"
1990-07-14,73,85,1012.8714236470584,1014.5377558214166,Kununurra,"Kimberley, Western Australia"
1990-07-15,89,72,1014.7279170129813,1016.72914306483,Kununurra,"Kimberley, Western Australia"
1990-07-16,54,43,1001.2418151738947,999.410928457346,Kununurra,"Kimberley, Western Australia"
1990-07-17,97,53,1024.2036498048055,1026.6580478506407,Kununurra,"Kimberley, Western Australia"
1990-07-18,67,59,1013.7029799195734,1013.1682044478262,Kununurra,"Kimberley, Western Australia"
1990-07-19,77,60,1006.9763918091217,1006.0649324927779,Kununurra,"Kimberley, Western Australia"
1990-07-20,86,79,1017.250955452464,1017.9889150129591,Kununurra,"Kimberley, Western Australia"
1990-07-21,83,40,1015.9653856557235,1014.591899419042,Kununurra,"Kimberley, Western Australia"
1990-07-22,73,43,1004.4751043184272,1001.7040896496649,Kununurra,"Kimberley, Western Australia"
1990-07-23,55,67,1010.261578927773,1009.5171195485669,Kununurra,"Kimberley, Western Australia"
1990-07-24,86,50,1011.6181400261313,1010.6198302423894,Kununurra,"Kimberley, Western Australia"
1990-07-25,68,43,1012.2761134423049,1009.4650764298824,Kununurra,"Kimberley, Western Australia"
1990-07-26,84,67,1005.4400622136702,1006.1135530333107,Kununurra,"Kimberley, Western Australia"
1990-07-27,80,81,1023.5302733133439,1025.369046161135,Kununurra,"Kimberley, Western Australia"
1990-07-28,63,43,1002.6313284645961,1000.1037661896333,Kununurra,"Kimberley, Western Australia"
1990-07-29,83,47,1009.7421047006061,1006.4059040142303,Kununurra,"Kimberley, Western Australia"
1990-07-30,85,73,999.2588273347275,994.5291654314956,Kununurra,"Kimberley, Western Australia"
1990-07-31,79,53,1012.740542242131,1011.3050312975637,Kununurra,"Kimberley, Western Australia"
1990-08-01,51,55,1015.7396695467384,1014.3651186037953,Kununurra,"Kimberley, Western Australia"
1990-08-02,68,49,1011.8721673068843,1011.1451788983314,Kununurra,"Kimberley, Western Australia"
1990-08-03,70,84,1006.9787955771695,1005.7442625392646,Kununurra,"Kimberley, Western Australia"
1990-08-04,91,80,1016.7622111899581,1015.8780570895611,Kununurra,"Kimberley, Western Australia"
1990-08-05,50,80,1002.09574229448,1000.1164597855277,Kununurra,"Kimberley, Western Australia"
1990-08-06,99,74,1014.2709361140568,1011.8252211032507,Kununurra,"Kimberley, Western Australia"
1990-08-07,84,65,1011.7428018571198,1008.2493862475004,Kununurra,"Kimberley, Western Australia"
1990-08-08,64,52,1014.0224852384705,1011.4344480951984,Kununurra,"Kimberley, Western Australia"
1990-08-09,80,76,1019.5570034065548,1013.5315053441703,Kununurra,"Kimberley, Western Australia"
1990-08-10,90,64,1009.3448027377111,1012.1106488619907,Kununurra,"Kimberley, Western Australia"
1990-08-11,60,42,1003.6187714522423,1005.1231598007577,Kununurra,"Kimberley, Western Australia"
1990-08-12,55,68,1006.149734985751,1004.815703155272,Kununurra,"Kimberley, Western Australia"
1990-08-13,65,45,1005.6076510474128,1004.2068093540623,Kununurra,"Kimberley, Western Australia"
1990-08-14,69,61,999.7535724224543,999.3722950599202,Kununurra,"Kimberley, Western Australia"
1990-08-15,96,61,1014.6384484815317,1013.0367184866789,Kununurra,"Kimberley, Western Australia"
1990-08-16,76,78,1009.2711716755624,1011.4750689156973,Kununurra,"Kimberley, Western Australia"
1990-08-17,71,49,1007.1384304973483,1006.0653239441606,Kununurra,"Kimberley, Western Australia"
1990-08-18,75,63,1011.1941038299285,1010.7015882550365,Kununurra,"Kimberley, Western Australia"
1990-08-19,87,66,1009.1950563422557,1007.0424689479947,Kununurra,"Kimberley, Western Australia"
1990-08-20,67,77,1011.4441255831391,1011.7225260482383,Kununurra,"Kimberley, Western Australia"
1990-08-21,80,58,1005.7015908453332,1004.380134820125,Kununurra,"Kimberley, Western Australia"
1990-08-22,99,49,1013.315246036307,1013.4833077556609,Kununurra,"Kimberley, Western Australia"
1990-08-23,50,83,1006.2090374835391,1008.3875808764386,Kununurra,"Kimberley, Western Australia"
1990-08-24,78,83,1011.3848895693613,1009.2260570638732,Kununurra,"Kimberley, Western Australia"
1990-08-25,58,41,1017.5887110101527,1017.309258546471,Kununurra,"Kimberley, Western Australia"
1990-08-26,64,50,1008.4481555884304,1007.6418046362127,Kununurra,"Kimberley, Western Australia"
1990-08-27,50,81,1009.8141724551667,1006.3511983653392,Kununurra,"Kimberley, Western Australia"
1990-08-28,81,63,1007.3832198449103,1008.4703045698201,Kununurra,"Kimberley, Western Australia"
1990-08-29,95,41,1007.1181309986584,1004.6593822108348,Kununurra,"Kimberley, Western Australia"
1990-08-30,55,47,1011.4514742069681,1013.1371289310064,Kununurra,"Kimberley, Western Australia"
1990-08-31,76,57,1018.7070062469112,1017.2369577439289,Kununurra,"Kimberley, Western Australia"
1990-09-01,91,82,1016.0902480653904,1015.4958509876551,Kununurra,"Kimberley, Western Australia"
1990-09-02,69,71,1010.3107077115334,1009.7761415968565,Kununurra,"Kimberley, Western Australia"
1990-09-03,78,63,1011.537988576198,1010.9337802677952,Kununurra,"Kimberley, Western Australia"
1990-09-04,61,66,1004.2093458597396,999.8946121677299,Kununurra,"Kimberley, Western Australia"
1990-09-05,85,65,1000.1655010081012,1000.5981496299568,Kununurra,"Kimberley, Western Australia"
1990-09-06,98,64,1007.8370592375526,1007.8405081774745,Kununurra,"Kimberley, Western Australia"
1990-09-07,69,50,1007.8208957365978,1006.9810208379807,Kununurra,"Kimberley, Western Australia"
1990-09-08,53,73,1009.5381722610717,1007.8591985904352,Kununurra,"Kimberley, Western Australia"
1990-09-09,73,44,1020.4780108528253,1016.0130350115004,Kununurra,"Kimberley, Western Australia"
1990-09-10,53,44,1006.1442702157233,1005.3194834089518,Kununurra,"Kimberley, Western Australia"
1990-09-11,81,59,1008.8183343025341,1007.4330418617483,Kununurra,"Kimberley, Western Australia"
1990-09-12,52,80,1017.9563430593532,1018.1774210105212,Kununurra,"Kimberley, Western Australia"
1990-09-13,79,51,1018.0145654348232,1014.1016713184925,Kununurra,"Kimberley, Western Australia"
1990-09-14,88,65,1015.4376992067131,1014.8648129273139,Kununurra,"Kimberley, Western Australia"
1990-09-15,68,81,1020.8830922882383,1018.0598602789934,Kununurra,"Kimberley, Western Australia"
1990-09-16,97,79,1010.0114946513138,1007.4592404292454,Kununurra,"Kimberley, Western Australia"
1990-09-17,57,77,1014.6970958591068,1014.7453848431079,Kununurra,"Kimberley, Western Australia"
1990-09-18,50,88,1012.071232652322,1008.3655761076801,Kununurra,"Kimberley, Western Australia"
1990-09-19,85,47,1004.5608674647158,1001.4662822341247,Kununurra,"Kimberley, Western Australia"
1990-09-20,87,48,1006.0112267209627,1004.23612149586,Kununurra,"Kimberley, Western Australia"
1990-09-21,51,81,1013.4274374592651,1011.8859306606931,Kununurra,"Kimberley, Western Australia"
1990-09-22,80,55,1012.76629694653,1011.4835482593415,Kununurra,"Kimberley, Western Australia"
1990-09-23,77,64,1011.1128498023357,1012.9837413563997,Kununurra,"Kimberley, Western Australia"
1990-09-24,81,53,1006.3541222880574,1006.5435854298623,Kununurra,"Kimberley, Western Australia"
1990-09-25,79,68,1002.5953011249125,997.7377118588386,Kununurra,"Kimberley, Western Australia"
1990-09-26,56,51,1016.1762671915234,1013.7769052998439,Kununurra,"Kimberley, Western Australia"
1990-09-27,57,43,1007.716584700515,1004.0482673611743,Kununurra,"Kimberley, Western Australia"
1990-09-28,85,86,1000.5411975910562,998.5681483035289,Kununurra,"Kimberley, Western Australia"
1990-09-29,64,69,1017.8376711824843,1014.7095043218283,Kununurra,"Kimberley, Western Australia"
1990-09-30,59,66,1007.0492627178215,1007.0918691144332,Kununurra,"Kimberley, Western Australia"
1990-10-01,57,50,1010.0061398995242,1007.1101009743293,Kununurra,"Kimberley, Western Australia"
1990-10-02,75,69,1013.1681226843399,1010.9702368923732,Kununurra,"Kimberley, Western Australia"
1990-10-03,76,49,1010.5578124352741,1007.5164334013203,Kununurra,"Kimberley, Western Australia"
1990-10-04,89,61,1011.8041549879441,1010.603642395824,Kununurra,"Kimberley, Western Australia"
1990-10-05,81,43,1010.720746085758,1010.8249986813718,Kununurra,"Kimberley, Western Australia"
1990-10-06,88,86,1004.1462143207409,1004.0669479707492,Kununurra,"Kimberley, Western Australia"
1990-10-07,64,68,1009.7428658861417,1005.8876625234534,Kununurra,"Kimberley, Western Australia"
1990-10-08,54,85,1007.8810460394164,1006.5834333593357,Kununurra,"Kimberley, Western Australia"
1990-10-09,92,66,1014.4521600466743,1017.7024760848301,Kununurra,"Kimberley, Western Australia"
1990-10-10,71,42,1015.079209890941,1010.8063380500162,Kununurra,"Kimberley, Western Australia"
1990-10-11,60,50,1005.4334949169166,1005.7467013247356,Kununurra,"Kimberley, Western Australia"
