Date,9am Wind Direction,9am Wind Speed (km/h),3pm Wind Direction,3pm Wind Speed (km/h),Station Name,Region Name
1990-01-31,N,15.774737128484581,E,15.774737128484581,Merredin,"Wheatbelt, Western Australia"
1990-02-01,NW,16.890812598010868,NE,16.890812598010868,Merredin,"Wheatbelt, Western Australia"
1990-02-02,N,10.561071261849436,SE,10.561071261849436,Merredin,"Wheatbelt, Western Australia"
1990-02-03,S,5.096017658880365,SW,5.096017658880365,Merredin,"Wheatbelt, Western Australia"
1990-02-04,W,13.260439253369237,N,13.260439253369237,Merredin,"Wheatbelt, Western Australia"
1990-02-05,W,15.781744845519901,S,15.781744845519901,Merredin,"Wheatbelt, Western Australia"
1990-02-06,SW,21.151453403638605,SE,21.151453403638605,Merredin,"Wheatbelt, Western Australia"
1990-02-07,N,21.011899243922056,E,21.011899243922056,Merredin,"Wheatbelt, Western Australia"
1990-02-08,NE,13.063365912960238,N,13.063365912960238,Merredin,"Wheatbelt, Western Australia"
1990-02-09,W,13.488486247123323,NW,13.488486247123323,Merredin,"Wheatbelt, Western Australia"
1990-02-10,NE,9.757235174664537,S,9.757235174664537,Merredin,"Wheatbelt, Western Australia"
1990-02-11,SW,7.899910314105124,SW,7.899910314105124,Merredin,"Wheatbelt, Western Australia"
1990-02-12,NW,6.468649046874937,SE,6.468649046874937,Merredin,"Wheatbelt, Western Australia"
1990-02-13,N,24.75387697615895,NE,24.75387697615895,Merredin,"Wheatbelt, Western Australia"
1990-02-14,W,12.451739091241732,E,12.451739091241732,Merredin,"Wheatbelt, Western Australia"
1990-02-15,NE,12.809628491944068,E,12.809628491944068,Merredin,"Wheatbelt, Western Australia"
1990-02-16,NE,8.736023199750369,NW,8.736023199750369,Merredin,"Wheatbelt, Western Australia"
1990-02-17,E,18.88745177915955,SW,18.88745177915955,Merredin,"Wheatbelt, Western Australia"
1990-02-18,NE,6.930510762210243,S,6.930510762210243,Merredin,"Wheatbelt, Western Australia"
1990-02-19,SE,13.936298598930156,E,13.936298598930156,Merredin,"Wheatbelt, Western Australia"
1990-02-20,SE,10.522667194031623,S,10.522667194031623,Merredin,"Wheatbelt, Western Australia"
1990-02-21,N,16.93451248929631,NE,16.93451248929631,Merredin,"Wheatbelt, Western Australia"
1990-02-22,W,12.445974312155634,S,12.445974312155634,Merredin,"Wheatbelt, Western Australia"
1990-02-23,NE,9.096839079387939,W,9.096839079387939,Merredin,"Wheatbelt, Western Australia"
1990-02-24,SW,14.859088858306725,NW,14.859088858306725,Merredin,"Wheatbelt, Western Australia"
1990-02-25,NE,17.141659352652088,SE,17.141659352652088,Merredin,"Wheatbelt, Western Australia"
1990-02-26,W,15.33258611191584,E,15.33258611191584,Merredin,"Wheatbelt, Western Australia"
1990-02-27,NE,16.512359488698905,E,16.512359488698905,Merredin,"Wheatbelt, Western Australia"
1990-02-28,S,11.828389531595182,SE,11.828389531595182,Merredin,"Wheatbelt, Western Australia"
1990-03-01,E,13.18629417006431,N,13.18629417006431,Merredin,"Wheatbelt, Western Australia"
1990-03-02,W,11.637697761120245,W,11.637697761120245,Merredin,"Wheatbelt, Western Australia"
1990-03-03,S,13.202234192297293,SE,13.202234192297293,Merredin,"Wheatbelt, Western Australia"
1990-03-04,N,10.93426858977773,S,10.93426858977773,Merredin,"Wheatbelt, Western Australia"
1990-03-05,SE,6.368586988341615,W,6.368586988341615,Merredin,"Wheatbelt, Western Australia"
1990-03-06,W,15.887130711268764,W,15.887130711268764,Merredin,"Wheatbelt, Western Australia"
1990-03-07,E,12.99109531895869,E,12.99109531895869,Merredin,"Wheatbelt, Western Australia"
1990-03-08,SE,6.849008265169777,NW,6.849008265169777,Merredin,"Wheatbelt, Western Australia"
1990-03-09,SE,17.313911277628872,SE,17.313911277628872,Merredin,"Wheatbelt, Western Australia"
1990-03-10,SW,10.463508178083789,SE,10.463508178083789,Merredin,"Wheatbelt, Western Australia"
1990-03-11,SW,15.259726978980694,S,15.259726978980694,Merredin,"Wheatbelt, Western Australia"
1990-03-12,S,18.645452810887683,E,18.645452810887683,Merredin,"Wheatbelt, Western Australia"
1990-03-13,NE,15.644914553787054,E,15.644914553787054,Merredin,"Wheatbelt, Western Australia"
1990-03-14,E,20.697003422716502,S,20.697003422716502,Merredin,"Wheatbelt, Western Australia"
1990-03-15,S,8.825870898231738,W,8.825870898231738,Merredin,"Wheatbelt, Western Australia"
1990-03-16,W,17.011708205887746,N,17.011708205887746,Merredin,"Wheatbelt, Western Australia"
1990-03-17,NW,11.575949545298434,S,11.575949545298434,Merredin,"Wheatbelt, Western Australia"
1990-03-18,N,10.646014254090591,E,10.646014254090591,Merredin,"Wheatbelt, Western Australia"
1990-03-19,SW,12.105751676177922,NW,12.105751676177922,Merredin,"Wheatbelt, Western Australia"
1990-03-20,NW,13.442237339363137,E,13.442237339363137,Merredin,"Wheatbelt, Western Australia"
1990-03-21,E,15.280826711148727,SW,15.280826711148727,Merredin,"Wheatbelt, Western Australia"
1990-03-22,E,9.174250796083218,NW,9.174250796083218,Merredin,"Wheatbelt, Western Australia"
1990-03-23,SW,19.504132434770938,SE,19.504132434770938,Merredin,"Wheatbelt, Western Australia"
1990-03-24,N,17.3283121986523,N,17.3283121986523,Merredin,"Wheatbelt, Western Australia"
1990-03-25,E,7.318781568613881,NW,7.318781568613881,Merredin,"Wheatbelt, Western Australia"
1990-03-26,W,22.441260968978,S,22.441260968978,Merredin,"Wheatbelt, Western Australia"
1990-03-27,NW,24.479445880152916,SW,24.479445880152916,Merredin,"Wheatbelt, Western Australia"
1990-03-28,W,20.893897855798254,NW,20.893897855798254,Merredin,"Wheatbelt, Western Australia"
1990-03-29,SE,14.100375820938245,E,14.100375820938245,Merredin,"Wheatbelt, Western Australia"
1990-03-30,NW,9.646236892447288,SW,9.646236892447288,Merredin,"Wheatbelt, Western Australia"
1990-03-31,W,20.272258634655685,S,20.272258634655685,Merredin,"Wheatbelt, Western Australia"
1990-04-01,S,12.984115265134102,W,12.984115265134102,Merredin,"Wheatbelt, Western Australia"
1990-04-02,N,21.112225351912137,NE,21.112225351912137,Merredin,"Wheatbelt, Western Australia"
1990-04-03,N,16.0413748903843,W,16.0413748903843,Merredin,"Wheatbelt, Western Australia"
1990-04-04,SE,19.883195182418564,N,19.883195182418564,Merredin,"Wheatbelt, Western Australia"
1990-04-05,NE,16.78183198587201,N,16.78183198587201,Merredin,"Wheatbelt, Western Australia"
1990-04-06,SW,18.53286584095974,SW,18.53286584095974,Merredin,"Wheatbelt, Western Australia"
1990-04-07,W,15.052500103604102,NW,15.052500103604102,Merredin,"Wheatbelt, Western Australia"
1990-04-08,N,23.929352469529178,N,23.929352469529178,Merredin,"Wheatbelt, Western Australia"
1990-04-09,N,15.634560463518099,E,15.634560463518099,Merredin,"Wheatbelt, Western Australia"
1990-04-10,E,17.009946817223508,NE,17.009946817223508,Merredin,"Wheatbelt, Western Australia"
1990-04-11,SW,24.41575348528127,NW,24.41575348528127,Merredin,"Wheatbelt, Western Australia"
1990-04-12,E,8.261204694287768,W,8.261204694287768,Merredin,"Wheatbelt, Western Australia"
1990-04-13,NW,8.647575007571332,S,8.647575007571332,Merredin,"Wheatbelt, Western Australia"
1990-04-14,SE,19.846983540790056,NW,19.846983540790056,Merredin,"Wheatbelt, Western Australia"
1990-04-15,SW,9.1343829744292,W,9.1343829744292,Merredin,"Wheatbelt, Western Australia"
1990-04-16,W,24.718105928246462,E,24.718105928246462,Merredin,"Wheatbelt, Western Australia"
1990-04-17,S,12.931905096201262,SW,12.931905096201262,Merredin,"Wheatbelt, Western Australia"
1990-04-18,SW,11.262725942796212,SE,11.262725942796212,Merredin,"Wheatbelt, Western Australia"
1990-04-19,NE,24.614710132401925,SW,24.614710132401925,Merredin,"Wheatbelt, Western Australia"
1990-04-20,SW,22.402573957172123,NE,22.402573957172123,Merredin,"Wheatbelt, Western Australia"
1990-04-21,S,24.337794802132848,NE,24.337794802132848,Merredin,"Wheatbelt, Western Australia"
1990-04-22,NE,19.530223291376927,W,19.530223291376927,Merredin,"Wheatbelt, Western Australia"
1990-04-23,SW,10.693871574726487,NW,10.693871574726487,Merredin,"Wheatbelt, Western Australia"
1990-04-24,N,24.55032476549517,SE,24.55032476549517,Merredin,"Wheatbelt, Western Australia"
1990-04-25,NW,13.659983145243098,W,13.659983145243098,Merredin,"Wheatbelt, Western Australia"
1990-04-26,E,19.012281978981974,NE,19.012281978981974,Merredin,"Wheatbelt, Western Australia"
1990-04-27,SW,19.73625983886874,SE,19.73625983886874,Merredin,"Wheatbelt, Western Australia"
1990-04-28,SW,14.224949534545829,SE,14.224949534545829,Merredin,"Wheatbelt, Western Australia"
1990-04-29,NW,18.0703968517304,N,18.0703968517304,Merredin,"Wheatbelt, Western Australia"
1990-04-30,S,19.611033357832632,E,19.611033357832632,Merredin,"Wheatbelt, Western Australia"
1990-05-01,W,16.88212765577815,NE,16.88212765577815,Merredin,"Wheatbelt, Western Australia"
1990-05-02,SW,9.502996047079026,N,9.502996047079026,Merredin,"Wheatbelt, Western Australia"
1990-05-03,S,16.49119087103028,W,16.49119087103028,Merredin,"Wheatbelt, Western Australia"
1990-05-04,NW,21.63192948343515,NW,21.63192948343515,Merredin,"Wheatbelt, Western Australia"
1990-05-05,SW,11.527160701343172,NW,11.527160701343172,Merredin,"Wheatbelt, Western Australia"
1990-05-06,NE,14.251827298361647,N,14.251827298361647,Merredin,"Wheatbelt, Western Australia"
1990-05-07,W,12.824232241391812,NW,12.824232241391812,Merredin,"Wheatbelt, Western Australia"
1990-05-08,W,24.24631864239671,SW,24.24631864239671,Merredin,"Wheatbelt, Western Australia"
1990-05-09,NW,18.361473785062177,NE,18.361473785062177,Merredin,"Wheatbelt, Western Australia"
1990-05-10,E,17.03730918120555,NE,17.03730918120555,Merredin,"Wheatbelt, Western Australia"
1990-05-11,N,11.150419627773418,SE,11.150419627773418,Merredin,"Wheatbelt, Western Australia"
1990-05-12,S,17.696245956459087,S,17.696245956459087,Merredin,"Wheatbelt, Western Australia"
1990-05-13,S,11.62833669671312,N,11.62833669671312,Merredin,"Wheatbelt, Western Australia"
1990-05-14,N,15.159152791371756,S,15.159152791371756,Merredin,"Wheatbelt, Western Australia"
1990-05-15,W,11.820769608105595,S,11.820769608105595,Merredin,"Wheatbelt, Western Australia"
1990-05-16,SE,18.3821664747325,NE,18.3821664747325,Merredin,"Wheatbelt, Western Australia"
1990-05-17,N,17.882954083074704,N,17.882954083074704,Merredin,"Wheatbelt, Western Australia"
1990-05-18,E,13.958506222110026,N,13.958506222110026,Merredin,"Wheatbelt, Western Australia"
1990-05-19,W,16.980033563308226,W,16.980033563308226,Merredin,"Wheatbelt, Western Australia"
1990-05-20,N,9.534692456347472,S,9.534692456347472,Merredin,"Wheatbelt, Western Australia"
1990-05-21,W,7.543712036471972,SW,7.543712036471972,Merredin,"Wheatbelt, Western Australia"
1990-05-22,W,17.196958506322684,S,17.196958506322684,Merredin,"Wheatbelt, Western Australia"
1990-05-23,NW,15.833367476862644,W,15.833367476862644,Merredin,"Wheatbelt, Western Australia"
1990-05-24,N,18.17515718446053,W,18.17515718446053,Merredin,"Wheatbelt, Western Australia"
1990-05-25,N,26.91572387431971,N,26.91572387431971,Merredin,"Wheatbelt, Western Australia"
1990-05-26,W,19.722397434952068,SW,19.722397434952068,Merredin,"Wheatbelt, Western Australia"
1990-05-27,W,10.435888872779207,E,10.435888872779207,Merredin,"Wheatbelt, Western Australia"
1990-05-28,NE,20.585081440479264,E,20.585081440479264,Merredin,"Wheatbelt, Western Australia"
1990-05-29,NE,8.420462947442395,SW,8.420462947442395,Merredin,"Wheatbelt, Western Australia"
1990-05-30,SE,12.692076975926454,E,12.692076975926454,Merredin,"Wheatbelt, Western Australia"
1990-05-31,NW,14.658791973376843,SE,14.658791973376843,Merredin,"Wheatbelt, Western Australia"
1990-06-01,N,23.566713608246832,W,23.566713608246832,Merredin,"Wheatbelt, Western Australia"
1990-06-02,W,11.2762258897578,NE,11.2762258897578,Merredin,"Wheatbelt, Western Australia"
1990-06-03,N,10.867807306704929,N,10.867807306704929,Merredin,"Wheatbelt, Western Australia"
1990-06-04,N,14.50773737787284,W,14.50773737787284,Merredin,"Wheatbelt, Western Australia"
1990-06-05,NW,11.682608568189464,W,11.682608568189464,Merredin,"Wheatbelt, Western Australia"
1990-06-06,E,20.633179610532537,NW,20.633179610532537,Merredin,"Wheatbelt, Western Australia"
1990-06-07,E,9.600342458182883,S,9.600342458182883,Merredin,"Wheatbelt, Western Australia"
1990-06-08,E,9.262656737944488,NW,9.262656737944488,Merredin,"Wheatbelt, Western Australia"
1990-06-09,NE,12.810899776277829,W,12.810899776277829,Merredin,"Wheatbelt, Western Australia"
1990-06-10,NE,12.509837746538476,E,12.509837746538476,Merredin,"Wheatbelt, Western Australia"
1990-06-11,E,24.64766026908493,N,24.64766026908493,Merredin,"Wheatbelt, Western Australia"
1990-06-12,E,19.747104034628805,SE,19.747104034628805,Merredin,"Wheatbelt, Western Australia"
1990-06-13,NW,15.437756206925954,W,15.437756206925954,Merredin,"Wheatbelt, Western Australia"
1990-06-14,W,8.87282240584916,SE,8.87282240584916,Merredin,"Wheatbelt, Western Australia"
1990-06-15,SE,19.221814882007735,NW,19.221814882007735,Merredin,"Wheatbelt, Western Australia"
1990-06-16,E,9.998923263052177,SE,9.998923263052177,Merredin,"Wheatbelt, Western Australia"
1990-06-17,W,7.276144516111942,E,7.276144516111942,Merredin,"Wheatbelt, Western Australia"
1990-06-18,SW,20.94014896176151,SE,20.94014896176151,Merredin,"Wheatbelt, Western Australia"
1990-06-19,E,16.58471305962425,E,16.58471305962425,Merredin,"Wheatbelt, Western Australia"
1990-06-20,SW,19.604294118904093,N,19.604294118904093,Merredin,"Wheatbelt, Western Australia"
1990-06-21,S,16.593638264715107,NE,16.593638264715107,Merredin,"Wheatbelt, Western Australia"
1990-06-22,NE,19.284153059513457,SE,19.284153059513457,Merredin,"Wheatbelt, Western Australia"
1990-06-23,S,11.744872033499266,E,11.744872033499266,Merredin,"Wheatbelt, Western Australia"
1990-06-24,W,9.828785791077676,S,9.828785791077676,Merredin,"Wheatbelt, Western Australia"
1990-06-25,N,18.407972591408136,SW,18.407972591408136,Merredin,"Wheatbelt, Western Australia"
1990-06-26,N,10.982951679130794,SW,10.982951679130794,Merredin,"Wheatbelt, Western Australia"
1990-06-27,W,11.552251111248998,NE,11.552251111248998,Merredin,"Wheatbelt, Western Australia"
1990-06-28,SE,12.722337482413284,W,12.722337482413284,Merredin,"Wheatbelt, Western Australia"
1990-06-29,W,15.087395795125284,E,15.087395795125284,Merredin,"Wheatbelt, Western Australia"
1990-06-30,NE,13.23003044373258,S,13.23003044373258,Merredin,"Wheatbelt, Western Australia"
1990-07-01,SW,8.125243532909906,S,8.125243532909906,Merredin,"Wheatbelt, Western Australia"
1990-07-02,N,11.781907985835547,N,11.781907985835547,Merredin,"Wheatbelt, Western Australia"
1990-07-03,SE,3.8829842388778673,NE,3.8829842388778673,Merredin,"Wheatbelt, Western Australia"
1990-07-04,NW,18.126157255135936,NE,18.126157255135936,Merredin,"Wheatbelt, Western Australia"
1990-07-05,S,6.989711721966263,N,6.989711721966263,Merredin,"Wheatbelt, Western Australia"
1990-07-06,NW,9.478083302857748,N,9.478083302857748,Merredin,"Wheatbelt, Western Australia"
1990-07-07,NE,15.260825396304872,SE,15.260825396304872,Merredin,"Wheatbelt, Western Australia"
1990-07-08,W,11.302185018043433,W,11.302185018043433,Merredin,"Wheatbelt, Western Australia"
1990-07-09,NW,22.715072977033678,SE,22.715072977033678,Merredin,"Wheatbelt, Western Australia"
1990-07-10,E,8.535715451382757,W,8.535715451382757,Merredin,"Wheatbelt, Western Australia"
1990-07-11,SE,16.335254346745913,S,16.335254346745913,Merredin,"Wheatbelt, Western Australia"
1990-07-12,SW,14.803585908862521,W,14.803585908862521,Merredin,"Wheatbelt, Western Australia"
1990-07-13,E,9.159532511294014,S,9.159532511294014,Merredin,"Wheatbelt, Western Australia"
1990-07-14,E,17.616383302658768,SE,17.616383302658768,Merredin,"Wheatbelt, Western Australia"
1990-07-15,N,14.142268343888759,S,14.142268343888759,Merredin,"Wheatbelt, Western Australia"
1990-07-16,N,18.858952756068337,NE,18.858952756068337,Merredin,"Wheatbelt, Western Australia"
1990-07-17,NE,19.117520769818658,N,19.117520769818658,Merredin,"Wheatbelt, Western Australia"
1990-07-18,NW,25.81617974640345,W,25.81617974640345,Merredin,"Wheatbelt, Western Australia"
1990-07-19,N,21.68263974718196,NE,21.68263974718196,Merredin,"Wheatbelt, Western Australia"
1990-07-20,NE,13.154090810287782,N,13.154090810287782,Merredin,"Wheatbelt, Western Australia"
1990-07-21,S,13.803104112120367,NW,13.803104112120367,Merredin,"Wheatbelt, Western Australia"
1990-07-22,E,20.498297979435566,NE,20.498297979435566,Merredin,"Wheatbelt, Western Australia"
1990-07-23,SE,18.27631865361299,SE,18.27631865361299,Merredin,"Wheatbelt, Western Australia"
1990-07-24,E,18.20065763048796,SW,18.20065763048796,Merredin,"Wheatbelt, Western Australia"
1990-07-25,N,6.915219778445827,W,6.915219778445827,Merredin,"Wheatbelt, Western Australia"
1990-07-26,SE,14.878369378005322,W,14.878369378005322,Merredin,"Wheatbelt, Western Australia"
1990-07-27,S,11.309845453971556,N,11.309845453971556,Merredin,"Wheatbelt, Western Australia"
1990-07-28,NW,16.39962299521619,W,16.39962299521619,Merredin,"Wheatbelt, Western Australia"
1990-07-29,NW,14.50924805178521,NE,14.50924805178521,Merredin,"Wheatbelt, Western Australia"
1990-07-30,SE,19.55089454046296,SW,19.55089454046296,Merredin,"Wheatbelt, Western Australia"
1990-07-31,SE,16.58609107595651,S,16.58609107595651,Merredin,"Wheatbelt, Western Australia"
1990-08-01,S,18.93163981054488,NE,18.93163981054488,Merredin,"Wheatbelt, Western Australia"
1990-08-02,SW,12.667904516320284,N,12.667904516320284,Merredin,"Wheatbelt, Western Australia"
1990-08-03,E,10.277768720408748,SE,10.277768720408748,Merredin,"Wheatbelt, Western Australia"
1990-08-04,SW,12.949751533987257,N,12.949751533987257,Merredin,"Wheatbelt, Western Australia"
1990-08-05,N,14.914897930692797,SE,14.914897930692797,Merredin,"Wheatbelt, Western Australia"
1990-08-06,SE,16.895758677775408,NE,16.895758677775408,Merredin,"Wheatbelt, Western Australia"
1990-08-07,W,26.29654475345426,E,26.29654475345426,Merredin,"Wheatbelt, Western Australia"
1990-08-08,S,14.788714241696786,N,14.788714241696786,Merredin,"Wheatbelt, Western Australia"
1990-08-09,E,10.220274997536116,N,10.220274997536116,Merredin,"Wheatbelt, Western Australia"
1990-08-10,N,13.270091121503068,W,13.270091121503068,Merredin,"Wheatbelt, Western Australia"
1990-08-11,SE,12.68202012676953,N,12.68202012676953,Merredin,"Wheatbelt, Western Australia"
1990-08-12,NE,17.40740736886731,W,17.40740736886731,Merredin,"Wheatbelt, Western Australia"
1990-08-13,N,7.296014927776876,NE,7.296014927776876,Merredin,"Wheatbelt, Western Australia"
1990-08-14,E,15.316309971001658,NE,15.316309971001658,Merredin,"Wheatbelt, Western Australia"
1990-08-15,N,15.782532689826878,NW,15.782532689826878,Merredin,"Wheatbelt, Western Australia"
1990-08-16,NW,16.16090518100138,E,16.16090518100138,Merredin,"Wheatbelt, Western Australia"
1990-08-17,SE,12.013419655173188,N,12.013419655173188,Merredin,"Wheatbelt, Western Australia"
1990-08-18,SW,13.810391351319964,SW,13.810391351319964,Merredin,"Wheatbelt, Western Australia"
1990-08-19,NW,7.879695455087342,NW,7.879695455087342,Merredin,"Wheatbelt, Western Australia"
1990-08-20,NE,12.53340058318903,N,12.53340058318903,Merredin,"Wheatbelt, Western Australia"
1990-08-21,NW,12.28569261991641,W,12.28569261991641,Merredin,"Wheatbelt, Western Australia"
1990-08-22,N,17.080250231307126,NE,17.080250231307126,Merredin,"Wheatbelt, Western Australia"
1990-08-23,NW,9.219087840890436,N,9.219087840890436,Merredin,"Wheatbelt, Western Australia"
1990-08-24,S,18.905990508549966,NE,18.905990508549966,Merredin,"Wheatbelt, Western Australia"
1990-08-25,NE,22.472422722456844,SE,22.472422722456844,Merredin,"Wheatbelt, Western Australia"
1990-08-26,W,4.650074874932336,W,4.650074874932336,Merredin,"Wheatbelt, Western Australia"
1990-08-27,NW,17.131293653890506,N,17.131293653890506,Merredin,"Wheatbelt, Western Australia"
1990-08-28,S,18.384540175151226,W,18.384540175151226,Merredin,"Wheatbelt, Western Australia"
1990-08-29,NW,11.812814872238855,S,11.812814872238855,Merredin,"Wheatbelt, Western Australia"
1990-08-30,NW,13.013640928356011,S,13.013640928356011,Merredin,"Wheatbelt, Western Australia"
1990-08-31,SW,14.335597112065223,SE,14.335597112065223,Merredin,"Wheatbelt, Western Australia"
1990-09-01,NW,13.51104560299136,N,13.51104560299136,Merredin,"Wheatbelt, Western Australia"
1990-09-02,E,13.454935154764389,SW,13.454935154764389,Merredin,"Wheatbelt, Western Australia"
1990-09-03,E,6.6199809683501165,SE,6.6199809683501165,Merredin,"Wheatbelt, Western Australia"
1990-09-04,SE,20.7616578239156,SE,20.7616578239156,Merredin,"Wheatbelt, Western Australia"
1990-09-05,N,20.398092960184105,W,20.398092960184105,Merredin,"Wheatbelt, Western Australia"
1990-09-06,W,10.933178703978985,E,10.933178703978985,Merredin,"Wheatbelt, Western Australia"
1990-09-07,SW,7.66787836098743,W,7.66787836098743,Merredin,"Wheatbelt, Western Australia"
1990-09-08,NW,17.60532438226379,W,17.60532438226379,Merredin,"Wheatbelt, Western Australia"
1990-09-09,NE,12.12106015093467,NE,12.12106015093467,Merredin,"Wheatbelt, Western Australia"
1990-09-10,NE,15.709765816603898,W,15.709765816603898,Merredin,"Wheatbelt, Western Australia"
1990-09-11,NE,13.403357914274524,NW,13.403357914274524,Merredin,"Wheatbelt, Western Australia"
1990-09-12,S,18.45769375535093,SE,18.45769375535093,Merredin,"Wheatbelt, Western Australia"
1990-09-13,S,18.47374571828003,S,18.47374571828003,Merredin,"Wheatbelt, Western Australia"
1990-09-14,E,11.37201310768208,N,11.37201310768208,Merredin,"Wheatbelt, Western Australia"
1990-09-15,E,8.083180223024723,S,8.083180223024723,Merredin,"Wheatbelt, Western Australia"
1990-09-16,NE,7.085308013324591,SW,7.085308013324591,Merredin,"Wheatbelt, Western Australia"
1990-09-17,E,18.051896895536025,E,18.051896895536025,Merredin,"Wheatbelt, Western Australia"
1990-09-18,N,9.055703711079856,NE,9.055703711079856,Merredin,"Wheatbelt, Western Australia"
1990-09-19,SW,12.465918228506563,W,12.465918228506563,Merredin,"Wheatbelt, Western Australia"
1990-09-20,S,12.01842980774746,NE,12.01842980774746,Merredin,"Wheatbelt, Western Australia"
1990-09-21,SW,14.737163518652268,SE,14.737163518652268,Merredin,"Wheatbelt, Western Australia"
1990-09-22,N,5.318600970767465,S,5.318600970767465,Merredin,"Wheatbelt, Western Australia"
1990-09-23,NW,15.943892983969143,NW,15.943892983969143,Merredin,"Wheatbelt, Western Australia"
1990-09-24,SE,17.61945511917103,NW,17.61945511917103,Merredin,"Wheatbelt, Western Australia"
1990-09-25,N,15.442110435223308,E,15.442110435223308,Merredin,"Wheatbelt, Western Australia"
1990-09-26,SW,13.445569141507642,S,13.445569141507642,Merredin,"Wheatbelt, Western Australia"
1990-09-27,N,15.487000831343916,SW,15.487000831343916,Merredin,"Wheatbelt, Western Australia"
1990-09-28,SW,16.99523172820065,S,16.99523172820065,Merredin,"Wheatbelt, Western Australia"
1990-09-29,NE,1.1370362178667488,NW,1.1370362178667488,Merredin,"Wheatbelt, Western Australia"
1990-09-30,SE,24.77956154125347,S,24.77956154125347,Merredin,"Wheatbelt, Western Australia"
1990-10-01,N,16.950466613439634,SW,16.950466613439634,Merredin,"Wheatbelt, Western Australia"
1990-10-02,W,11.7379570880649,E,11.7379570880649,Merredin,"Wheatbelt, Western Australia"
1990-10-03,SE,13.045233124061994,W,13.045233124061994,Merredin,"Wheatbelt, Western Australia"
1990-10-04,N,17.468708886745944,S,17.468708886745944,Merredin,"Wheatbelt, Western Australia"
1990-10-05,SE,14.419480304828168,NE,14.419480304828168,Merredin,"Wheatbelt, Western Australia"
1990-10-06,S,4.846577661092528,NE,4.846577661092528,Merredin,"Wheatbelt, Western Australia"
1990-10-07,W,25.322464306796597,NW,25.322464306796597,Merredin,"Wheatbelt, Western Australia"
1990-10-08,W,14.447296713837638,NW,14.447296713837638,Merredin,"Wheatbelt, Western Australia"
1990-10-09,S,20.100863558579,NW,20.100863558579,Merredin,"Wheatbelt, Western Australia"
1990-10-10,W,11.539750761078045,N,11.539750761078045,Merredin,"Wheatbelt, Western Australia"
