Date,9am Wind Direction,9am Wind Speed (km/h),3pm Wind Direction,3pm Wind Speed (km/h),Station Name,Region Name
1990-02-18,SW,12.445080976410066,S,12.445080976410066,Manjimup,"Southwest, Western Australia"
1990-02-19,NW,18.29908132200856,NW,18.29908132200856,Manjimup,"Southwest, Western Australia"
1990-02-20,SE,10.156645024182353,SW,10.156645024182353,Manjimup,"Southwest, Western Australia"
1990-02-21,SW,12.986378492292465,NE,12.986378492292465,Manjimup,"Southwest, Western Australia"
1990-02-22,NE,12.192337226828277,S,12.192337226828277,Manjimup,"Southwest, Western Australia"
1990-02-23,W,7.1029158995058586,E,7.1029158995058586,Manjimup,"Southwest, Western Australia"
1990-02-24,NW,4.377071339881164,N,4.377071339881164,Manjimup,"Southwest, Western Australia"
1990-02-25,NE,14.769271004887207,SE,14.769271004887207,Manjimup,"Southwest, Western Australia"
1990-02-26,SW,12.375253655552468,SE,12.375253655552468,Manjimup,"Southwest, Western Australia"
1990-02-27,SW,12.3531731489865,NE,12.3531731489865,Manjimup,"Southwest, Western Australia"
1990-02-28,W,18.077393754497542,NE,18.077393754497542,Manjimup,"Southwest, Western Australia"
1990-03-01,SW,11.403980431060932,W,11.403980431060932,Manjimup,"Southwest, Western Australia"
1990-03-02,SE,21.774551685875657,SE,21.774551685875657,Manjimup,"Southwest, Western Australia"
1990-03-03,E,8.210659043967286,S,8.210659043967286,Manjimup,"Southwest, Western Australia"
1990-03-04,E,3.826519179859197,E,3.826519179859197,Manjimup,"Southwest, Western Australia"
1990-03-05,N,14.095397397373363,E,14.095397397373363,Manjimup,"Southwest, Western Australia"
1990-03-06,NE,16.58971536246434,W,16.58971536246434,Manjimup,"Southwest, Western Australia"
1990-03-07,NE,21.63881446785228,E,21.63881446785228,Manjimup,"Southwest, Western Australia"
1990-03-08,SE,13.02501274437659,S,13.02501274437659,Manjimup,"Southwest, Western Australia"
1990-03-09,SW,13.495609262581956,S,13.495609262581956,Manjimup,"Southwest, Western Australia"
1990-03-10,W,14.32104092144534,N,14.32104092144534,Manjimup,"Southwest, Western Australia"
1990-03-11,W,24.668425293897034,S,24.668425293897034,Manjimup,"Southwest, Western Australia"
1990-03-12,SW,7.764638039240763,NE,7.764638039240763,Manjimup,"Southwest, Western Australia"
1990-03-13,NE,16.3590046095338,SE,16.3590046095338,Manjimup,"Southwest, Western Australia"
1990-03-14,S,14.909080958348552,N,14.909080958348552,Manjimup,"Southwest, Western Australia"
1990-03-15,NE,11.160011684589525,SW,11.160011684589525,Manjimup,"Southwest, Western Australia"
1990-03-16,S,13.467542317006338,NE,13.467542317006338,Manjimup,"Southwest, Western Australia"
1990-03-17,W,15.438119979325755,N,15.438119979325755,Manjimup,"Southwest, Western Australia"
1990-03-18,E,11.579348647400229,SW,11.579348647400229,Manjimup,"Southwest, Western Australia"
1990-03-19,SW,15.00088642665672,SW,15.00088642665672,Manjimup,"Southwest, Western Australia"
1990-03-20,NE,17.6554202447926,S,17.6554202447926,Manjimup,"Southwest, Western Australia"
1990-03-21,SE,17.997923791644926,NE,17.997923791644926,Manjimup,"Southwest, Western Australia"
1990-03-22,NW,13.136726510836382,SE,13.136726510836382,Manjimup,"Southwest, Western Australia"
1990-03-23,N,13.890242917912088,NE,13.890242917912088,Manjimup,"Southwest, Western Australia"
1990-03-24,S,15.141998135510276,E,15.141998135510276,Manjimup,"Southwest, Western Australia"
1990-03-25,N,18.392884658047663,E,18.392884658047663,Manjimup,"Southwest, Western Australia"
1990-03-26,N,15.65199422891974,NW,15.65199422891974,Manjimup,"Southwest, Western Australia"
1990-03-27,N,19.834494430161723,SE,19.834494430161723,Manjimup,"Southwest, Western Australia"
1990-03-28,NE,17.010083095397746,NW,17.010083095397746,Manjimup,"Southwest, Western Australia"
1990-03-29,NE,8.66471156271216,NW,8.66471156271216,Manjimup,"Southwest, Western Australia"
1990-03-30,NE,19.092133951075372,E,19.092133951075372,Manjimup,"Southwest, Western Australia"
1990-03-31,W,12.387930363263088,SE,12.387930363263088,Manjimup,"Southwest, Western Australia"
1990-04-01,NE,17.14818040230786,E,17.14818040230786,Manjimup,"Southwest, Western Australia"
1990-04-02,S,14.968091750616132,SE,14.968091750616132,Manjimup,"Southwest, Western Australia"
1990-04-03,E,18.69913667912108,SE,18.69913667912108,Manjimup,"Southwest, Western Australia"
1990-04-04,S,15.186433331993001,E,15.186433331993001,Manjimup,"Southwest, Western Australia"
1990-04-05,E,15.568079472974121,W,15.568079472974121,Manjimup,"Southwest, Western Australia"
1990-04-06,S,8.38535449810226,W,8.38535449810226,Manjimup,"Southwest, Western Australia"
1990-04-07,NW,20.47196841550608,W,20.47196841550608,Manjimup,"Southwest, Western Australia"
1990-04-08,SW,15.100424982698728,NW,15.100424982698728,Manjimup,"Southwest, Western Australia"
1990-04-09,SE,13.418070997320909,E,13.418070997320909,Manjimup,"Southwest, Western Australia"
1990-04-10,NW,20.137550216969643,SE,20.137550216969643,Manjimup,"Southwest, Western Australia"
1990-04-11,W,17.24510818597961,SW,17.24510818597961,Manjimup,"Southwest, Western Australia"
1990-04-12,NE,15.958902002674014,NW,15.958902002674014,Manjimup,"Southwest, Western Australia"
1990-04-13,NW,16.919596456536194,SW,16.919596456536194,Manjimup,"Southwest, Western Australia"
1990-04-14,SW,15.247011811052518,E,15.247011811052518,Manjimup,"Southwest, Western Australia"
1990-04-15,S,10.717950769598087,SW,10.717950769598087,Manjimup,"Southwest, Western Australia"
1990-04-16,E,9.907159894232258,SE,9.907159894232258,Manjimup,"Southwest, Western Australia"
1990-04-17,N,18.680304475177643,W,18.680304475177643,Manjimup,"Southwest, Western Australia"
1990-04-18,NE,19.219674037006182,NW,19.219674037006182,Manjimup,"Southwest, Western Australia"
1990-04-19,SE,17.161152205370357,SW,17.161152205370357,Manjimup,"Southwest, Western Australia"
1990-04-20,N,16.236254066876263,NW,16.236254066876263,Manjimup,"Southwest, Western Australia"
1990-04-21,N,18.883444805106105,SE,18.883444805106105,Manjimup,"Southwest, Western Australia"
1990-04-22,N,19.61889639217384,N,19.61889639217384,Manjimup,"Southwest, Western Australia"
1990-04-23,E,16.690435234622022,W,16.690435234622022,Manjimup,"Southwest, Western Australia"
1990-04-24,E,18.996835737647565,W,18.996835737647565,Manjimup,"Southwest, Western Australia"
1990-04-25,E,18.53408092656573,SW,18.53408092656573,Manjimup,"Southwest, Western Australia"
1990-04-26,NE,12.879203277184113,N,12.879203277184113,Manjimup,"Southwest, Western Australia"
1990-04-27,SE,18.256539270537942,NW,18.256539270537942,Manjimup,"Southwest, Western Australia"
1990-04-28,E,10.920463289310083,SW,10.920463289310083,Manjimup,"Southwest, Western Australia"
1990-04-29,NW,5.967052289237499,SE,5.967052289237499,Manjimup,"Southwest, Western Australia"
1990-04-30,N,17.719819565858003,NW,17.719819565858003,Manjimup,"Southwest, Western Australia"
1990-05-01,N,13.39294095775216,NW,13.39294095775216,Manjimup,"Southwest, Western Australia"
1990-05-02,E,22.761282259365206,NW,22.761282259365206,Manjimup,"Southwest, Western Australia"
1990-05-03,E,10.02238125063094,S,10.02238125063094,Manjimup,"Southwest, Western Australia"
1990-05-04,W,18.757239566769154,E,18.757239566769154,Manjimup,"Southwest, Western Australia"
1990-05-05,W,14.036768360501984,NW,14.036768360501984,Manjimup,"Southwest, Western Australia"
1990-05-06,N,16.083228981691196,N,16.083228981691196,Manjimup,"Southwest, Western Australia"
1990-05-07,NE,10.617841482426135,W,10.617841482426135,Manjimup,"Southwest, Western Australia"
1990-05-08,NW,24.605371892918235,SE,24.605371892918235,Manjimup,"Southwest, Western Australia"
1990-05-09,S,13.8803610285986,SW,13.8803610285986,Manjimup,"Southwest, Western Australia"
1990-05-10,E,23.12320318173998,W,23.12320318173998,Manjimup,"Southwest, Western Australia"
1990-05-11,NW,14.672242130146948,E,14.672242130146948,Manjimup,"Southwest, Western Australia"
1990-05-12,NE,10.125494340988435,SE,10.125494340988435,Manjimup,"Southwest, Western Australia"
1990-05-13,S,11.772518014729561,NW,11.772518014729561,Manjimup,"Southwest, Western Australia"
1990-05-14,N,20.272167567608278,E,20.272167567608278,Manjimup,"Southwest, Western Australia"
1990-05-15,SW,12.685445365230983,SE,12.685445365230983,Manjimup,"Southwest, Western Australia"
1990-05-16,NW,15.328209996106118,W,15.328209996106118,Manjimup,"Southwest, Western Australia"
1990-05-17,N,20.583641963386736,SE,20.583641963386736,Manjimup,"Southwest, Western Australia"
1990-05-18,W,19.327518511451032,S,19.327518511451032,Manjimup,"Southwest, Western Australia"
1990-05-19,E,10.933756296943166,S,10.933756296943166,Manjimup,"Southwest, Western Australia"
1990-05-20,W,13.832006782479437,NE,13.832006782479437,Manjimup,"Southwest, Western Australia"
1990-05-21,NW,21.23743285596277,SW,21.23743285596277,Manjimup,"Southwest, Western Australia"
1990-05-22,N,12.814799260504213,NE,12.814799260504213,Manjimup,"Southwest, Western Australia"
1990-05-23,SW,18.84236282903101,SW,18.84236282903101,Manjimup,"Southwest, Western Australia"
1990-05-24,E,15.844842084092157,S,15.844842084092157,Manjimup,"Southwest, Western Australia"
1990-05-25,W,10.018514217044597,NW,10.018514217044597,Manjimup,"Southwest, Western Australia"
1990-05-26,SE,16.2181803866887,NW,16.2181803866887,Manjimup,"Southwest, Western Australia"
1990-05-27,NE,12.606478164914995,SE,12.606478164914995,Manjimup,"Southwest, Western Australia"
1990-05-28,E,15.492263449425632,W,15.492263449425632,Manjimup,"Southwest, Western Australia"
1990-05-29,E,11.836651933205804,SE,11.836651933205804,Manjimup,"Southwest, Western Australia"
1990-05-30,NE,17.57557680050213,S,17.57557680050213,Manjimup,"Southwest, Western Australia"
1990-05-31,NW,14.761398432236167,SW,14.761398432236167,Manjimup,"Southwest, Western Australia"
1990-06-01,NE,18.65298629206267,NE,18.65298629206267,Manjimup,"Southwest, Western Australia"
1990-06-02,W,10.63769005612177,E,10.63769005612177,Manjimup,"Southwest, Western Australia"
1990-06-03,NW,14.300597146130206,SE,14.300597146130206,Manjimup,"Southwest, Western Australia"
1990-06-04,SW,19.26111637219514,SW,19.26111637219514,Manjimup,"Southwest, Western Australia"
1990-06-05,NW,19.94892051137967,N,19.94892051137967,Manjimup,"Southwest, Western Australia"
1990-06-06,SE,19.079183878892753,SE,19.079183878892753,Manjimup,"Southwest, Western Australia"
1990-06-07,N,18.44274930469444,S,18.44274930469444,Manjimup,"Southwest, Western Australia"
1990-06-08,W,12.070264575660184,W,12.070264575660184,Manjimup,"Southwest, Western Australia"
1990-06-09,S,16.760899294132592,NW,16.760899294132592,Manjimup,"Southwest, Western Australia"
1990-06-10,N,17.584256311076302,SE,17.584256311076302,Manjimup,"Southwest, Western Australia"
1990-06-11,NE,16.04765159289379,NW,16.04765159289379,Manjimup,"Southwest, Western Australia"
1990-06-12,N,17.82886136666132,N,17.82886136666132,Manjimup,"Southwest, Western Australia"
1990-06-13,NW,13.253391705116307,E,13.253391705116307,Manjimup,"Southwest, Western Australia"
1990-06-14,W,18.175276688287937,NW,18.175276688287937,Manjimup,"Southwest, Western Australia"
1990-06-15,SW,13.957787684410182,SE,13.957787684410182,Manjimup,"Southwest, Western Australia"
1990-06-16,S,11.641357991997362,NW,11.641357991997362,Manjimup,"Southwest, Western Australia"
1990-06-17,SE,9.081170733390802,NE,9.081170733390802,Manjimup,"Southwest, Western Australia"
1990-06-18,NE,19.429579734983065,N,19.429579734983065,Manjimup,"Southwest, Western Australia"
1990-06-19,E,10.212984275782933,N,10.212984275782933,Manjimup,"Southwest, Western Australia"
1990-06-20,NE,10.89107691643319,NE,10.89107691643319,Manjimup,"Southwest, Western Australia"
1990-06-21,N,8.715484316338923,N,8.715484316338923,Manjimup,"Southwest, Western Australia"
1990-06-22,NE,23.171903815595904,N,23.171903815595904,Manjimup,"Southwest, Western Australia"
1990-06-23,S,22.559938988466694,N,22.559938988466694,Manjimup,"Southwest, Western Australia"
1990-06-24,NW,11.805353569632544,NW,11.805353569632544,Manjimup,"Southwest, Western Australia"
1990-06-25,N,7.700851969190523,SE,7.700851969190523,Manjimup,"Southwest, Western Australia"
1990-06-26,E,11.895786569857686,E,11.895786569857686,Manjimup,"Southwest, Western Australia"
1990-06-27,SW,12.409615746690694,E,12.409615746690694,Manjimup,"Southwest, Western Australia"
1990-06-28,NW,13.050661568080939,E,13.050661568080939,Manjimup,"Southwest, Western Australia"
1990-06-29,W,16.501055536245634,SW,16.501055536245634,Manjimup,"Southwest, Western Australia"
1990-06-30,SE,10.85597449946385,NW,10.85597449946385,Manjimup,"Southwest, Western Australia"
1990-07-01,NE,14.464304088713885,E,14.464304088713885,Manjimup,"Southwest, Western Australia"
1990-07-02,NE,16.539515614599026,SE,16.539515614599026,Manjimup,"Southwest, Western Australia"
1990-07-03,NW,16.417587659086962,SE,16.417587659086962,Manjimup,"Southwest, Western Australia"
1990-07-04,E,16.370550497573795,NE,16.370550497573795,Manjimup,"Southwest, Western Australia"
1990-07-05,S,12.610796663454881,NW,12.610796663454881,Manjimup,"Southwest, Western Australia"
1990-07-06,NW,14.245807085636688,N,14.245807085636688,Manjimup,"Southwest, Western Australia"
1990-07-07,NW,17.80129988850102,N,17.80129988850102,Manjimup,"Southwest, Western Australia"
1990-07-08,NW,9.697506275989806,NE,9.697506275989806,Manjimup,"Southwest, Western Australia"
1990-07-09,N,18.748113790599263,E,18.748113790599263,Manjimup,"Southwest, Western Australia"
1990-07-10,NW,13.197241230028462,NW,13.197241230028462,Manjimup,"Southwest, Western Australia"
1990-07-11,SE,18.724516526287424,SE,18.724516526287424,Manjimup,"Southwest, Western Australia"
1990-07-12,SW,7.77827487793255,W,7.77827487793255,Manjimup,"Southwest, Western Australia"
1990-07-13,SW,16.72159509858671,E,16.72159509858671,Manjimup,"Southwest, Western Australia"
1990-07-14,N,12.730824348760674,NE,12.730824348760674,Manjimup,"Southwest, Western Australia"
1990-07-15,E,19.279822920007657,E,19.279822920007657,Manjimup,"Southwest, Western Australia"
1990-07-16,E,14.515961673385693,W,14.515961673385693,Manjimup,"Southwest, Western Australia"
1990-07-17,N,10.868781148867775,S,10.868781148867775,Manjimup,"Southwest, Western Australia"
1990-07-18,E,18.341123444454116,SE,18.341123444454116,Manjimup,"Southwest, Western Australia"
1990-07-19,S,11.59231884838219,N,11.59231884838219,Manjimup,"Southwest, Western Australia"
1990-07-20,NE,10.260234055390942,NW,10.260234055390942,Manjimup,"Southwest, Western Australia"
1990-07-21,SE,10.876992340520383,SE,10.876992340520383,Manjimup,"Southwest, Western Australia"
1990-07-22,SW,11.340459025183495,W,11.340459025183495,Manjimup,"Southwest, Western Australia"
1990-07-23,W,11.703169024898802,N,11.703169024898802,Manjimup,"Southwest, Western Australia"
1990-07-24,W,12.0506784210775,E,12.0506784210775,Manjimup,"Southwest, Western Australia"
1990-07-25,E,18.43025611010365,NE,18.43025611010365,Manjimup,"Southwest, Western Australia"
1990-07-26,W,18.78874887163336,W,18.78874887163336,Manjimup,"Southwest, Western Australia"
1990-07-27,E,19.787887594289998,W,19.787887594289998,Manjimup,"Southwest, Western Australia"
1990-07-28,N,22.59233621918551,S,22.59233621918551,Manjimup,"Southwest, Western Australia"
1990-07-29,N,17.099158551110037,W,17.099158551110037,Manjimup,"Southwest, Western Australia"
1990-07-30,N,14.437682067108184,E,14.437682067108184,Manjimup,"Southwest, Western Australia"
1990-07-31,W,9.834071036871347,SW,9.834071036871347,Manjimup,"Southwest, Western Australia"
1990-08-01,SW,13.101930527179716,SE,13.101930527179716,Manjimup,"Southwest, Western Australia"
1990-08-02,N,14.975737028879966,S,14.975737028879966,Manjimup,"Southwest, Western Australia"
1990-08-03,S,20.232792825395116,E,20.232792825395116,Manjimup,"Southwest, Western Australia"
1990-08-04,NW,12.393759080779809,SE,12.393759080779809,Manjimup,"Southwest, Western Australia"
1990-08-05,N,21.410520352235118,S,21.410520352235118,Manjimup,"Southwest, Western Australia"
1990-08-06,S,21.258111079974107,NW,21.258111079974107,Manjimup,"Southwest, Western Australia"
1990-08-07,S,13.96774415454854,W,13.96774415454854,Manjimup,"Southwest, Western Australia"
1990-08-08,NE,13.56311527688399,E,13.56311527688399,Manjimup,"Southwest, Western Australia"
1990-08-09,NW,15.03917214763539,S,15.03917214763539,Manjimup,"Southwest, Western Australia"
1990-08-10,NW,11.840277004026273,S,11.840277004026273,Manjimup,"Southwest, Western Australia"
1990-08-11,E,10.584796436721476,E,10.584796436721476,Manjimup,"Southwest, Western Australia"
1990-08-12,S,12.744922471212885,N,12.744922471212885,Manjimup,"Southwest, Western Australia"
1990-08-13,SE,16.92539376396581,NE,16.92539376396581,Manjimup,"Southwest, Western Australia"
1990-08-14,SW,5.863792701908807,NW,5.863792701908807,Manjimup,"Southwest, Western Australia"
1990-08-15,SW,17.77307313699959,N,17.77307313699959,Manjimup,"Southwest, Western Australia"
1990-08-16,N,21.498053092013542,SW,21.498053092013542,Manjimup,"Southwest, Western Australia"
1990-08-17,SE,19.920930089225717,W,19.920930089225717,Manjimup,"Southwest, Western Australia"
1990-08-18,W,21.596419098810813,E,21.596419098810813,Manjimup,"Southwest, Western Australia"
1990-08-19,NE,9.056268339997217,W,9.056268339997217,Manjimup,"Southwest, Western Australia"
1990-08-20,NW,10.692431046081651,NE,10.692431046081651,Manjimup,"Southwest, Western Australia"
1990-08-21,NE,21.33832115584567,SE,21.33832115584567,Manjimup,"Southwest, Western Australia"
1990-08-22,N,16.552242145536955,NW,16.552242145536955,Manjimup,"Southwest, Western Australia"
1990-08-23,NE,20.101893927441342,W,20.101893927441342,Manjimup,"Southwest, Western Australia"
1990-08-24,SW,15.84388178559565,W,15.84388178559565,Manjimup,"Southwest, Western Australia"
1990-08-25,SE,17.479342959195414,N,17.479342959195414,Manjimup,"Southwest, Western Australia"
1990-08-26,NW,10.990816204512518,NE,10.990816204512518,Manjimup,"Southwest, Western Australia"
1990-08-27,W,12.869555788314779,NE,12.869555788314779,Manjimup,"Southwest, Western Australia"
1990-08-28,NE,18.744110295266083,SW,18.744110295266083,Manjimup,"Southwest, Western Australia"
1990-08-29,NW,15.717017656286936,SE,15.717017656286936,Manjimup,"Southwest, Western Australia"
1990-08-30,NE,14.851967616858866,N,14.851967616858866,Manjimup,"Southwest, Western Australia"
1990-08-31,NW,18.370640106229885,SW,18.370640106229885,Manjimup,"Southwest, Western Australia"
1990-09-01,N,11.746898501812657,N,11.746898501812657,Manjimup,"Southwest, Western Australia"
1990-09-02,N,8.308247478589141,SE,8.308247478589141,Manjimup,"Southwest, Western Australia"
1990-09-03,N,11.597792641011061,NW,11.597792641011061,Manjimup,"Southwest, Western Australia"
1990-09-04,SE,13.873138641295084,E,13.873138641295084,Manjimup,"Southwest, Western Australia"
1990-09-05,NW,21.079725694105978,S,21.079725694105978,Manjimup,"Southwest, Western Australia"
1990-09-06,W,11.163224107429325,NW,11.163224107429325,Manjimup,"Southwest, Western Australia"
1990-09-07,E,17.901562437265802,SW,17.901562437265802,Manjimup,"Southwest, Western Australia"
1990-09-08,W,17.22171452228533,S,17.22171452228533,Manjimup,"Southwest, Western Australia"
1990-09-09,SW,18.318999418557425,NW,18.318999418557425,Manjimup,"Southwest, Western Australia"
1990-09-10,E,20.875432665131694,S,20.875432665131694,Manjimup,"Southwest, Western Australia"
1990-09-11,NW,14.984710883136168,SE,14.984710883136168,Manjimup,"Southwest, Western Australia"
1990-09-12,S,19.229947348539838,NE,19.229947348539838,Manjimup,"Southwest, Western Australia"
1990-09-13,W,11.065340179160568,W,11.065340179160568,Manjimup,"Southwest, Western Australia"
1990-09-14,S,19.341442920105912,NW,19.341442920105912,Manjimup,"Southwest, Western Australia"
1990-09-15,W,16.463459794424896,S,16.463459794424896,Manjimup,"Southwest, Western Australia"
1990-09-16,NW,10.628049654760392,SW,10.628049654760392,Manjimup,"Southwest, Western Australia"
1990-09-17,SW,6.054113176193841,NW,6.054113176193841,Manjimup,"Southwest, Western Australia"
1990-09-18,NW,14.506044494446348,NW,14.506044494446348,Manjimup,"Southwest, Western Australia"
1990-09-19,E,14.286803998149228,E,14.286803998149228,Manjimup,"Southwest, Western Australia"
1990-09-20,SE,23.86568216457661,SE,23.86568216457661,Manjimup,"Southwest, Western Australia"
1990-09-21,S,24.011925851657438,NW,24.011925851657438,Manjimup,"Southwest, Western Australia"
1990-09-22,S,10.974502370752594,NE,10.974502370752594,Manjimup,"Southwest, Western Australia"
1990-09-23,S,19.015490324039625,NW,19.015490324039625,Manjimup,"Southwest, Western Australia"
1990-09-24,W,14.503196995750507,E,14.503196995750507,Manjimup,"Southwest, Western Australia"
1990-09-25,W,14.390127408577614,W,14.390127408577614,Manjimup,"Southwest, Western Australia"
1990-09-26,S,9.795561337972458,NW,9.795561337972458,Manjimup,"Southwest, Western Australia"
1990-09-27,W,13.903016482189823,W,13.903016482189823,Manjimup,"Southwest, Western Australia"
1990-09-28,SE,16.484841664706536,NW,16.484841664706536,Manjimup,"Southwest, Western Australia"
1990-09-29,E,12.51541986416651,NE,12.51541986416651,Manjimup,"Southwest, Western Australia"
1990-09-30,W,17.675557438653765,SW,17.675557438653765,Manjimup,"Southwest, Western Australia"
1990-10-01,E,15.486218764492092,N,15.486218764492092,Manjimup,"Southwest, Western Australia"
1990-10-02,SW,22.018055450515263,NE,22.018055450515263,Manjimup,"Southwest, Western Australia"
1990-10-03,SW,18.18512931976103,SW,18.18512931976103,Manjimup,"Southwest, Western Australia"
1990-10-04,SW,16.883632129288323,NW,16.883632129288323,Manjimup,"Southwest, Western Australia"
1990-10-05,NW,15.634123166731268,W,15.634123166731268,Manjimup,"Southwest, Western Australia"
1990-10-06,W,13.499144020052631,SW,13.499144020052631,Manjimup,"Southwest, Western Australia"
1990-10-07,W,18.85179052930702,N,18.85179052930702,Manjimup,"Southwest, Western Australia"
1990-10-08,E,12.762586388735214,NW,12.762586388735214,Manjimup,"Southwest, Western Australia"
1990-10-09,W,18.018780723110723,SW,18.018780723110723,Manjimup,"Southwest, Western Australia"
1990-10-10,N,14.859990392933462,SE,14.859990392933462,Manjimup,"Southwest, Western Australia"
1990-10-11,NW,15.67909309018279,NE,15.67909309018279,Manjimup,"Southwest, Western Australia"
1990-10-12,S,23.068281662063697,SE,23.068281662063697,Manjimup,"Southwest, Western Australia"
1990-10-13,N,17.972777446331147,N,17.972777446331147,Manjimup,"Southwest, Western Australia"
1990-10-14,E,18.09988230606581,E,18.09988230606581,Manjimup,"Southwest, Western Australia"
1990-10-15,SW,13.44247274034756,W,13.44247274034756,Manjimup,"Southwest, Western Australia"
1990-10-16,W,15.116039015065336,NW,15.116039015065336,Manjimup,"Southwest, Western Australia"
1990-10-17,N,15.817669897425098,N,15.817669897425098,Manjimup,"Southwest, Western Australia"
1990-10-18,S,12.082803380285402,SW,12.082803380285402,Manjimup,"Southwest, Western Australia"
1990-10-19,SE,11.224361836622997,SE,11.224361836622997,Manjimup,"Southwest, Western Australia"
1990-10-20,SE,15.9930092071738,N,15.9930092071738,Manjimup,"Southwest, Western Australia"
1990-10-21,SE,20.17652920691446,NW,20.17652920691446,Manjimup,"Southwest, Western Australia"
1990-10-22,SE,10.313782436367955,W,10.313782436367955,Manjimup,"Southwest, Western Australia"
