Date,Daily Solar Exposure (MJ/m*m),Monthly Mean Solar Exposure (MJ/m*m),Station Name,Region Name
1990-02-06,19.457247869825267,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-07,18.856745434942972,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-08,31.74386775374481,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-09,24.208514603194594,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-10,15.260287324988516,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-11,28.880052713621033,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-12,22.862375443319532,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-13,14.541153778279247,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-14,21.420102149894806,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-15,21.468433721870543,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-16,19.756706213426202,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-17,25.1782828921661,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-18,11.510453394540363,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-19,23.393428810923663,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-20,31.079100651318967,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-21,30.116787045724898,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-22,31.649124999609956,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-23,31.71634393191335,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-24,33.92525879195524,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-25,18.29019589359781,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-26,30.075000442343093,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-27,13.834662826347317,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-02-28,21.38268937595669,23.103683704102338,Kununurra,"Kimberley, Western Australia"
1990-03-01,13.513167739565114,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-02,31.28888507347753,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-03,33.00242691665492,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-04,23.8155119250505,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-05,35.647870188435604,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-06,20.95163493812972,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-07,25.903701192190134,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-08,25.91767421657489,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-09,18.614828356380855,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-10,27.627679667680493,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-11,36.633870762402964,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-12,18.850414752351483,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-13,30.396030675044884,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-14,24.072958888604276,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-15,35.61776381976246,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-16,27.90273008560318,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-17,29.05729839917837,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-18,28.85897968357431,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-19,26.494520240355005,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-20,16.62541898415595,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-21,33.34997744646884,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-22,16.7759859246879,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-23,26.431379154435408,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-24,28.684462526524563,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-25,19.972526363786237,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-26,25.870379284621166,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-27,32.00729371780985,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-28,24.85537317957262,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-29,19.668055492882303,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-30,10.0,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-03-31,19.168956984564346,25.40573408324277,Kununurra,"Kimberley, Western Australia"
1990-04-01,21.45352756908475,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-02,21.901495793269156,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-03,19.2400229186367,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-04,27.263771404679204,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-05,21.55174947704377,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-06,24.34327399671635,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-07,29.074429598953042,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-08,19.86737698804071,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-09,23.198763552882696,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-10,37.94889605234151,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-11,30.245714335663124,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-12,17.238780208469294,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-13,24.52155437088657,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-14,28.386913109767583,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-15,32.40082626671894,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-16,25.893918368085945,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-17,21.816507133869372,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-18,20.61684013784002,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-19,28.870371909903454,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-20,26.87836224414464,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-21,21.9001124512111,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-22,23.865570001385723,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-23,22.502811909219112,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-24,29.3479459494367,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-25,20.860235936116805,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-26,27.91848685161169,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-27,30.10911370290825,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-28,27.917495956649866,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-29,19.99456089596929,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-04-30,33.069954739733426,25.339979461041295,Kununurra,"Kimberley, Western Australia"
1990-05-01,20.93072392395309,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-02,27.55861044664045,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-03,20.479991238415167,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-04,14.535338496153436,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-05,26.354501597474922,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-06,26.722210988168946,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-07,24.535354236640362,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-08,26.656410983457057,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-09,21.10953467016111,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-10,20.57521097524745,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-11,23.991459408268515,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-12,36.4556608555994,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-13,29.888887247507952,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-14,21.88004947541462,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-15,28.35227922908454,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-16,22.129812037340738,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-17,22.25643527717016,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-18,30.155704049588053,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-19,21.848412129066197,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-20,14.946192194892427,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-21,19.56103179655403,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-22,25.530491237212036,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-23,25.768046926696606,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-24,32.449699108951236,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-25,20.703845214895487,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-26,29.388794414920632,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-27,27.555800499098705,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-28,24.10591736670699,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-29,30.015063413091838,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-30,27.95271341748278,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-05-31,19.826149078378755,24.652268772072052,Kununurra,"Kimberley, Western Australia"
1990-06-01,31.430103578696766,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-02,17.6745884806232,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-03,25.357692598541977,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-04,25.01466497193541,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-05,27.54781432515914,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-06,20.647399117608927,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-07,24.790339686687457,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-08,24.156279837904492,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-09,30.98253020256191,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-10,20.22451184065966,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-11,25.436473174908606,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-12,23.43255709196789,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-13,17.211720173983107,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-14,40.0,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-15,24.572685837036634,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-16,16.080051574475434,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-17,33.45176175309376,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-18,18.57648700508498,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-19,27.22521983218156,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-20,30.176992569776598,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-21,21.10940786334365,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-22,22.41465966768639,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-23,21.758378417256676,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-24,24.223833941493677,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-25,15.265232977182292,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-26,17.586180255363267,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-27,24.15528134689226,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-28,31.233712704126734,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-29,28.790465064574523,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-06-30,35.376504575261784,24.863451015535627,Kununurra,"Kimberley, Western Australia"
1990-07-01,29.164313632416544,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-02,21.933226044682517,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-03,24.262939566321766,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-04,12.817638677330212,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-05,19.235349338716397,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-06,18.877844327176085,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-07,26.62356054982399,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-08,28.886978784459146,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-09,21.63775948669503,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-10,21.468990281923425,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-11,15.720665063133533,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-12,24.233427652684842,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-13,26.48900816288094,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-14,27.674685751918858,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-15,20.303745739315218,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-16,36.930938078863306,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-17,32.17035001582765,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-18,24.428574407796255,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-19,21.83687332399624,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-20,23.0704918414469,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-21,25.90678222991795,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-22,24.888233706658244,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-23,27.901172724449843,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-24,29.613790946150118,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-25,33.19745706135351,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-26,31.883588758675664,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-27,24.33862506758846,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-28,27.32950248570937,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-29,22.677236912932223,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-30,21.47667812603013,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-07-31,36.4649611081382,25.272431930806857,Kununurra,"Kimberley, Western Australia"
1990-08-01,22.240923098691407,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-02,36.94442687393347,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-03,22.90578764210482,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-04,26.516950547329298,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-05,31.536457289117795,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-06,25.14353213085349,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-07,27.3587516875484,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-08,23.55169120114386,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-09,22.146850853120515,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-10,24.005337861211373,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-11,21.101695475517854,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-12,34.78829772375156,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-13,23.993808383401216,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-14,35.33601518708019,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-15,10.0,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-16,25.11052476828791,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-17,28.371710034532516,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-18,23.23707257297434,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-19,31.567918475192517,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-20,28.838154131218687,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-21,23.352399278068585,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-22,27.610055549030466,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-23,40.0,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-24,26.51197076009936,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-25,26.79701398724178,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-26,22.36005213263221,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-27,25.80098224613684,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-28,17.26443283712961,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-29,23.810258460022215,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-30,39.745525757745106,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-08-31,31.40329330441783,26.753286782243073,Kununurra,"Kimberley, Western Australia"
1990-09-01,28.848523933564287,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-02,31.623529987629976,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-03,36.29052994664491,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-04,28.561528688746726,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-05,37.425271154656514,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-06,31.41879015074196,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-07,25.9991170601096,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-08,35.31685933173182,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-09,10.84471157192333,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-10,21.571906228427345,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-11,26.594722280488032,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-12,19.527454521196688,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-13,24.063649583023004,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-14,21.16725462173418,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-15,21.073508730486,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-16,40.0,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-17,28.764843334440272,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-18,24.676312904857074,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-19,32.89100334564928,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-20,23.575975146813448,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-21,30.312038051024746,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-22,27.104895045775287,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-23,34.75944162975229,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-24,16.480772162030902,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-25,29.59432643214275,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-26,25.733498472190345,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-27,18.05569974601456,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-28,31.392521089495993,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-29,19.76574603202342,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-09-30,34.715430907581904,27.271662069696557,Kununurra,"Kimberley, Western Australia"
1990-10-01,28.078558050415044,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-02,29.172903898513376,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-03,25.48274432948338,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-04,30.427170920552392,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-05,13.806092965090972,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-06,25.448366763699624,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-07,21.230495159175398,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-08,26.69596184425926,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-09,24.71705856008109,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-10,28.699467299894113,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-11,19.974211319427162,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-12,36.03491132312391,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-13,38.89515158350271,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-14,23.750299491503494,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-15,24.910160885094257,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-16,26.725345902198136,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-17,32.58451450226597,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-18,36.38140573482182,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-19,17.765183255148912,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-20,21.309348613512924,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-21,18.62706325943302,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-22,18.323313097367027,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-23,15.164222516098102,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-24,27.176820917302813,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-25,18.04578120987276,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-26,34.01957171623292,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-27,30.44991229804282,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-28,18.821742848120337,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-29,18.818748293760653,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-30,21.32569349389532,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-10-31,33.39979297613119,25.36329080735551,Kununurra,"Kimberley, Western Australia"
1990-11-01,19.90235584172193,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-02,16.038701993265768,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-03,24.703456688467966,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-04,27.240339664008168,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-05,21.056455089503135,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-06,34.71658483984423,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-07,26.442740682487525,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-08,27.71822672064925,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-09,19.866803674100407,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-10,24.761620968429465,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-11,24.0608871146315,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-12,11.366535312274861,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-13,26.725943372265167,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-14,14.231157788066067,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-15,24.82728612632705,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-16,16.156343039090565,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-17,37.11790385257213,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-18,26.957573637691937,24.39300059537192,Kununurra,"Kimberley, Western Australia"
1990-11-19,30.168145683302644,24.39300059537192,Kununurra,"Kimberley, Western Australia"
