Date,Daily Solar Exposure (MJ/m*m),Monthly Mean Solar Exposure (MJ/m*m),Station Name,Region Name
1990-02-28,16.82838953159518,18.486096081369784,Merredin,"Wheatbelt, Western Australia"
1990-03-01,18.186294170064308,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-02,16.637697761120243,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-03,18.202234192297293,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-04,15.93426858977773,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-05,11.368586988341615,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-06,20.887130711268764,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-07,17.991095318958692,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-08,11.849008265169777,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-09,22.313911277628872,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-10,15.463508178083789,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-11,20.259726978980694,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-12,23.645452810887683,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-13,20.644914553787054,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-14,25.697003422716502,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-15,13.825870898231738,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-16,22.011708205887746,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-17,16.575949545298435,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-18,15.646014254090591,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-19,17.105751676177924,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-20,18.442237339363135,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-21,20.280826711148727,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-22,14.174250796083218,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-23,24.504132434770938,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-24,22.3283121986523,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-25,12.31878156861388,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-26,27.441260968978,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-27,29.479445880152916,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-28,25.893897855798254,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-29,19.100375820938247,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-30,14.646236892447288,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-03-31,25.272258634655685,19.294456287108776,Merredin,"Wheatbelt, Western Australia"
1990-04-01,17.9841152651341,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-02,26.112225351912137,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-03,21.0413748903843,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-04,24.883195182418564,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-05,21.78183198587201,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-06,23.53286584095974,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-07,20.052500103604103,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-08,28.929352469529178,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-09,20.6345604635181,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-10,22.009946817223508,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-11,29.41575348528127,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-12,13.261204694287768,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-13,13.647575007571332,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-14,24.846983540790056,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-15,14.1343829744292,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-16,29.718105928246462,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-17,17.931905096201262,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-18,16.262725942796212,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-19,29.614710132401925,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-20,27.402573957172123,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-21,29.337794802132848,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-22,24.530223291376927,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-23,15.693871574726487,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-24,29.55032476549517,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-25,18.659983145243096,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-26,24.012281978981974,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-27,24.73625983886874,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-28,19.22494953454583,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-29,23.0703968517304,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-04-30,24.611033357832632,22.554166942355582,Merredin,"Wheatbelt, Western Australia"
1990-05-01,21.88212765577815,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-02,14.502996047079026,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-03,21.49119087103028,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-04,26.63192948343515,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-05,16.527160701343174,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-06,19.251827298361647,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-07,17.82423224139181,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-08,29.24631864239671,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-09,23.361473785062177,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-10,22.03730918120555,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-11,16.150419627773417,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-12,22.696245956459087,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-13,16.62833669671312,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-14,20.159152791371756,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-15,16.820769608105596,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-16,23.3821664747325,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-17,22.882954083074704,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-18,18.958506222110024,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-19,21.980033563308226,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-20,14.534692456347472,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-21,12.543712036471973,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-22,22.196958506322684,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-23,20.833367476862644,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-24,23.17515718446053,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-25,31.91572387431971,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-26,24.722397434952068,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-27,15.435888872779207,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-28,25.585081440479264,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-29,13.420462947442395,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-30,17.692076975926454,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-05-31,19.658791973376843,20.45578910033785,Merredin,"Wheatbelt, Western Australia"
1990-06-01,28.566713608246832,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-02,16.2762258897578,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-03,15.867807306704929,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-04,19.50773737787284,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-05,16.682608568189462,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-06,25.633179610532537,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-07,14.600342458182883,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-08,14.262656737944488,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-09,17.81089977627783,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-10,17.509837746538476,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-11,29.64766026908493,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-12,24.747104034628805,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-13,20.437756206925954,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-14,13.87282240584916,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-15,24.221814882007735,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-16,14.998923263052177,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-17,12.276144516111941,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-18,25.94014896176151,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-19,21.58471305962425,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-20,24.604294118904093,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-21,21.593638264715107,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-22,24.284153059513457,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-23,16.744872033499266,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-24,14.828785791077676,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-25,23.407972591408136,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-26,15.982951679130794,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-27,16.552251111248996,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-28,17.722337482413284,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-29,20.087395795125282,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-06-30,18.23003044373258,19.61612596833544,Merredin,"Wheatbelt, Western Australia"
1990-07-01,13.125243532909906,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-02,16.78190798583555,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-03,8.882984238877867,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-04,23.126157255135936,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-05,11.989711721966263,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-06,14.478083302857748,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-07,20.26082539630487,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-08,16.302185018043435,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-09,27.715072977033678,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-10,13.535715451382757,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-11,21.335254346745913,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-12,19.803585908862523,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-13,14.159532511294014,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-14,22.616383302658768,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-15,19.14226834388876,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-16,23.858952756068337,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-17,24.117520769818658,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-18,30.81617974640345,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-19,26.68263974718196,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-20,18.154090810287784,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-21,18.80310411212037,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-22,25.498297979435566,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-23,23.27631865361299,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-24,23.20065763048796,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-25,11.915219778445827,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-26,19.87836937800532,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-27,16.309845453971555,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-28,21.39962299521619,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-29,19.50924805178521,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-30,24.55089454046296,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-07-31,21.58609107595651,19.768127895905117,Merredin,"Wheatbelt, Western Australia"
1990-08-01,23.93163981054488,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-02,17.667904516320284,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-03,15.277768720408748,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-04,17.949751533987257,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-05,19.914897930692796,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-06,21.895758677775408,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-07,31.29654475345426,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-08,19.788714241696788,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-09,15.220274997536116,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-10,18.270091121503068,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-11,17.68202012676953,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-12,22.40740736886731,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-13,12.296014927776877,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-14,20.316309971001658,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-15,20.782532689826876,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-16,21.16090518100138,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-17,17.013419655173188,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-18,18.810391351319964,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-19,12.879695455087342,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-20,17.533400583189028,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-21,17.28569261991641,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-22,22.080250231307126,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-23,14.219087840890436,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-24,23.905990508549966,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-25,27.472422722456844,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-26,9.650074874932336,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-27,22.131293653890506,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-28,23.384540175151226,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-29,16.812814872238853,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-30,18.01364092835601,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-08-31,19.335597112065223,19.23828545657057,Merredin,"Wheatbelt, Western Australia"
1990-09-01,18.51104560299136,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-02,18.45493515476439,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-03,11.619980968350117,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-04,25.7616578239156,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-05,25.398092960184105,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-06,15.933178703978985,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-07,12.66787836098743,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-08,22.60532438226379,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-09,17.121060150934667,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-10,20.7097658166039,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-11,18.403357914274522,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-12,23.45769375535093,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-13,23.47374571828003,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-14,16.37201310768208,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-15,13.083180223024723,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-16,12.08530801332459,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-17,23.051896895536025,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-18,14.055703711079856,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-19,17.465918228506563,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-20,17.01842980774746,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-21,19.73716351865227,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-22,10.318600970767465,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-23,20.943892983969143,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-24,22.61945511917103,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-25,20.442110435223306,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-26,18.44556914150764,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-27,20.487000831343916,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-28,21.99523172820065,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-29,6.137036217866749,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-09-30,29.77956154125347,18.60519299292456,Merredin,"Wheatbelt, Western Australia"
1990-10-01,21.950466613439634,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-02,16.7379570880649,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-03,18.045233124061994,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-04,22.468708886745944,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-05,19.419480304828166,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-06,9.846577661092528,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-07,30.322464306796597,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-08,19.447296713837638,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-09,25.100863558579,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-10,16.539750761078043,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-11,27.68188527122899,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-12,21.4317184444614,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-13,23.044219172377254,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-14,14.773733169265226,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-15,26.055726448413505,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-16,23.44909082267394,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-17,26.50923114782499,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-18,16.859562201792105,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-19,17.59486440769606,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-20,31.51958348841971,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-21,14.699920886392263,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-22,19.320251496608396,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-23,25.684456813013476,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-24,20.488624838574278,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-25,22.91476839876647,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-26,18.002754853685623,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-27,21.850279439237593,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-28,13.467365741323416,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-29,28.29065339809094,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-30,19.409179774357153,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-10-31,16.59910898001575,20.952444458475583,Merredin,"Wheatbelt, Western Australia"
1990-11-01,23.33191541015957,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
1990-11-02,17.696401063057234,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
1990-11-03,13.328707642986233,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
1990-11-04,13.266412471012224,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
1990-11-05,23.468865763450662,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
1990-11-06,19.202132809268665,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
1990-11-07,19.331492201657802,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
1990-11-08,25.388719029881315,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
1990-11-09,14.365870956216282,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
1990-11-10,16.346611235675876,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
1990-11-11,18.075600954093623,19.037249368084247,Merredin,"Wheatbelt, Western Australia"
